codigo_item,caracteristicas_ocds
340190,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Citarabina; Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
340194,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Citarabina; Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
340195,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Citarabina; Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
340202,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cladribina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
340205,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clomipramina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG/ML""}]"
340206,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clonidina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.15 MG/ML""}]"
340207,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorpromazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG/ML""}]"
340208,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Procarbazina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
340347,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.3 G + 2.2 G + 0.5 G""}]"
340419,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dipirona Sódica; Cafeína, Diidroergotamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""350 MG + 100 MG + 1 MG""}]"
340482,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodopovidona (Pvpi)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
340758,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dipirona Sódica; Clorfenamina Maleato, Cafeína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG + 2 MG + 250 MG + 30 MG""}]"
340765,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Etofamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
340783,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidróxido De Alumínio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""61.5 MG/ML""}]"
341060,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó P/ Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cloreto De Magnésio""}]"
341064,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""Com Acessorios P/ Aplicacao""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Podofilotoxina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1.5 MG/G""}]"
341102,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tirotricina; Quinosol, Fluoreto Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG + 6.2 MG + 2.2 MG/G""}]"
341103,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tirotricina; Quinosol, Benzocaína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG + 0.7 MG + 5 MG""}]"
341104,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tirotricina; O Quinosol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MG + 1 MG/ML""}]"
341105,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral Spray""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tirotricina; Quinosol, Lidocaína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MG + 2 MG + 4 MG/ML""}]"
341106,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tirotricina; O Quinosol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.3 MG + 10 MG/ML""}]"
341109,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Codergocrina Mesilato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.3 MG/ML""}]"
341110,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Codergocrina Mesilato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 MG/ML""}]"
341173,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Colutório""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorexidina Digluconato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.002""}]"
341174,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Colutório""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorexidina Digluconato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.0012""}]"
341175,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Colutório""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorexidina Digluconato; O Fluoreto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.0012 + 5e-04""}]"
341829,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Zopiclona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7.5 MG""}]"
341850,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fluvoxamina Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
341851,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fluvoxamina Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
341874,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Zoledrônico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.8 MG/ML""}]"
341882,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cianocobalamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG/ML""}]"
341978,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Na Forma Oral Sólida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Carbonato De Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342108,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Gel Vaginal""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""aplicadores""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Progesterona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG/G""}]"
342132,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342133,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
342134,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Succinato Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342135,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Succinato Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
342138,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
342139,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
342178,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Etopósido""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
342254,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Indometacina; Sal Sódico Trihidratado""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
342258,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Imipenem; Cilastatina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342259,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""bolsa""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Imipenem; Cilastatina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342270,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Imunoglobulina Antitimócitos Humanos""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
342327,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Varfarina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7.5 MG""}]"
342328,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Varfarina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
342334,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Granulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vigabatrina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
342444,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Insulina; (N, R) Em Pre-Mistura""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.8 UI/ML + 0.2 UI/ML + 100 UI/ML""}]"
342445,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Insulina; (N, R) Em Pre-Mistura""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.7 UI/ML + 0.3 UI/ML + 100 UI/ML""}]"
342469,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fenilbutazona; Cálcica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
342501,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Liberação Retardada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fenofibrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
342526,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Cápsula Pó P/ Inalação""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiotrópio Brometo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""18 MCG""}]"
342579,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorexidina Digluconato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.01""}]"
342616,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Lidocaína Cloridrato; Fenilefrina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG + 0.4 MG/ML""}]"
342666,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pomada Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gentamicina; Sal Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 MG/G""}]"
342734,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Heparina Sódica; Cumarina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 UI + 5 MG/ML""}]"
342737,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Heparina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 UI/G""}]"
342738,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Heparina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5000 UI/ML""}]"
342739,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Heparina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10000 UI/ML""}]"
342742,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 2 MG""}]"
342743,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 4 MG""}]"
342751,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrato De Cloral""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG/ML""}]"
342903,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Contraste Radiológico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""350 MG + 370 MG""}]"
342943,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dipirona Sódica; Papaverina, Adifenina, Homatropina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 15 MG + 15 MG + 1 MG/ML""}]"
342979,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema de aplicacao""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Octreotida; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
342980,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema de aplicacao""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Octreotida; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
342981,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema de aplicacao""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Octreotida; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""30 MG""}]"
343089,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Imunoglobulina Antitimócitos Humanos""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
343125,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Anlodipino Besilato; Losartana Potássica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.5 MG + 50 MG""}]"
343126,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Anlodipino Besilato; Losartana Potássica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG + 100 MG""}]"
343212,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Nasal - Spray""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ocitocina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 UI/ML""}]"
343494,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Espiramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1500000 UI""}]"
343573,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betaistina Dicloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""24 MG""}]"
343575,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""462 MG + 90 MG + 438 MG/G""}]"
343603,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ureia""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG/G""}]"
343604,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ureia""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG/G""}]"
343605,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção Cremosa""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ureia""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
343631,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Polidocanol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG/ML""}]"
343632,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Polidocanol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
343633,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Polidocanol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""30 MG/ML""}]"
343877,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Tamponado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Acetilsalicílico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
343954,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidróxido De Alumínio; Hidróxido Magnésio, Dimeticona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG + 80 MG + 6 MG/ML""}]"
344014,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Comprimido Sublingual""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clonazepam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG""}]"
344562,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sunitinibe; Malato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
344563,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sunitinibe; Malato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG""}]"
344564,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sunitinibe; Malato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
344586,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Azitromicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""125 MG""}]"
344664,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cafeína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
345001,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Miglustate""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
345240,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/G""}]"
345241,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidrocortisona; Sal Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/G""}]"
345259,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metoprolol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
345300,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Creme Vaginal""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""aplicadores""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metronidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/G""}]"
345537,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Alfadrotrecogina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
345538,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Alfadrotrecogina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
345629,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Líquido""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""P/ Teste De Puntura""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Antígeno; Látex""}]"
