"numeroControlePNCPCompra","numeroItem","endpoint","sequencialResultado","situacaoCompraItemResultadoId","situacaoCompraItemResultadoNome","dataInclusao","dataAtualizacao","niFornecedor","nomeRazaoSocialFornecedor","tipoPessoa","porteFornecedorId","porteFornecedorNome","naturezaJuridicaId","naturezaJuridicaNome","codigoPais","quantidadeHomologada","valorUnitarioHomologado","valorTotalHomologado","percentualDesconto","paisOrigemProdutoServico.id","paisOrigemProdutoServico.nome","moedaEstrangeira.id","moedaEstrangeira.simbolo","moedaEstrangeira.nome","timezoneCotacaoMoedaEstrangeira","valorNominalMoedaEstrangeira","dataCotacaoMoedaEstrangeira","aplicacaoMargemPreferencia","amparoLegalMargemPreferencia.id","amparoLegalMargemPreferencia.nome","amparoLegalMargemPreferencia.descricao","amparoLegalMargemPreferencia.statusAtivo","aplicacaoBeneficioMeEpp","aplicacaoCriterioDesempate","amparoLegalCriterioDesempate.id","amparoLegalCriterioDesempate.nome","amparoLegalCriterioDesempate.descricao","amparoLegalCriterioDesempate.statusAtivo","indicadorSubcontratacao","ordemClassificacaoSrp","dataResultado","dataCancelamento","motivoCancelamento","moedaEstrangeira","amparoLegalMargemPreferencia","amparoLegalCriterioDesempate","paisOrigemProdutoServico"
"03518900000113-1-000026/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/1/resultados","1","1","Informado","2023-12-20T16:48:05","2023-12-20T16:48:05","14218014000190","BRM INDUSTRIA E COMERCIO DE ROTULOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","9","450","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/2/resultados","1","1","Informado","2023-12-20T16:48:05","2023-12-20T16:48:05","14218014000190","BRM INDUSTRIA E COMERCIO DE ROTULOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","30","24.1","723","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/3/resultados","1","1","Informado","2023-12-20T16:48:05","2023-12-20T16:48:05","14218014000190","BRM INDUSTRIA E COMERCIO DE ROTULOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","300","18","5400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/4/resultados","1","1","Informado","2023-12-20T16:48:06","2023-12-20T16:48:06","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2","4","8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/5/resultados","1","1","Informado","2023-12-20T16:48:06","2023-12-20T16:48:06","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","20","35","700","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/6/resultados","1","1","Informado","2023-12-20T16:48:11","2023-12-20T16:48:11","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","20","3.8","76","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/7/resultados","1","1","Informado","2023-12-20T16:48:06","2023-12-20T16:48:06","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","3.2","640","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/8/resultados","1","1","Informado","2023-12-20T16:48:11","2023-12-20T16:48:11","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","5.1","1020","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/9/resultados","1","1","Informado","2023-12-20T16:48:11","2023-12-20T16:48:11","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","5","6.9","34.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"03518900000113-1-000026/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/26/itens/10/resultados","1","1","Informado","2023-12-20T16:48:06","2023-12-20T16:48:06","29199910000208","VB PAPELARIA E PRESENTES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","0.65","6.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-20",,,,,,
"76417005000186-1-000103/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/103/itens/1/resultados","1","1","Informado","2023-12-21T10:19:21","2023-12-21T10:19:21","39540572000107","WOLF VIGILANCIA PATRIMONIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","294000","294000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2023-12-21",,,,,,
"76417005000186-1-000103/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/103/itens/2/resultados","1","1","Informado","2023-12-21T10:19:21","2023-12-21T10:19:21","39540572000107","WOLF VIGILANCIA PATRIMONIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","440000","440000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2023-12-21",,,,,,
"76417005000186-1-000103/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/103/itens/3/resultados","1","1","Informado","2023-12-21T10:19:21","2023-12-21T10:19:21","39540572000107","WOLF VIGILANCIA PATRIMONIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","440000","440000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2023-12-21",,,,,,
"76417005000186-1-000130/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/130/itens/1/resultados","1","1","Informado","2023-12-21T15:08:15","2023-12-21T15:08:15","00912957000104","CASPERE ASSIST TEC EM EQUIPAMENTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","148300","148300","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2023-12-21",,,,,,
"76417005000186-1-000160/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/160/itens/1/resultados","1","1","Informado","2023-12-21T16:45:28","2023-12-21T16:45:28","03302477000110","ROSSANE SERAFIM MATOS","PJ","1","ME","2135","Empresário (Individual)","BRA","2700","45.75","123525","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-21",,,,,,
"76417005000186-1-000160/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/160/itens/2/resultados","1","1","Informado","2023-12-21T16:45:28","2023-12-21T16:45:28","03302477000110","ROSSANE SERAFIM MATOS","PJ","1","ME","2135","Empresário (Individual)","BRA","900","45.75","41175","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-21",,,,,,
"76417005000186-1-000160/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/160/itens/3/resultados","1","1","Informado","2023-12-21T16:45:28","2023-12-21T16:45:28","03612312000497","NUTRIPORT COMERCIAL LTDA.","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","960","61.36","58905.6","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-21",,,,,,
"76417005000186-1-000160/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/160/itens/4/resultados","1","1","Informado","2023-12-21T16:45:29","2023-12-21T16:45:29","12694747000176","NUTRICLIN SAUDE COMERCIO DE PRODUTOS NUTRICIONAIS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","30000","0.63","18900","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-21",,,,,,
"76417005000186-1-000160/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/160/itens/5/resultados","1","1","Informado","2023-12-21T16:45:28","2023-12-21T16:45:28","03302477000110","ROSSANE SERAFIM MATOS","PJ","1","ME","2135","Empresário (Individual)","BRA","5000","10.81","54050","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-21",,,,,,
"76417005000186-1-000095/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/1/resultados","1","1","Informado","2023-12-29T08:31:08","2023-12-29T08:31:08","37882886000154","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","30000","0.2555","7665","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/2/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","05247406000197","TORRE FORTE ATACADO E VAREJO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","4000","1.05","4200","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/3/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","18255796000199","M MAGALHAES PRODUTOS HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","5000","0.32","1600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/4/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","18255796000199","M MAGALHAES PRODUTOS HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","25000","0.32","8000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/5/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","18255796000199","M MAGALHAES PRODUTOS HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","25000","0.32","8000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/6/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","48778881000100","FASTMED COMERCIO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","9000","2.32","20880","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/7/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","30450803000109","ZAMMI INSTRUMENTAL LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","16.8","1680","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/8/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","30450803000109","ZAMMI INSTRUMENTAL LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","17.4","1740","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/9/resultados","1","1","Informado","2023-12-29T08:31:07","2023-12-29T08:31:07","17213439000103","ALDREY PAUCIO DA SILVA","PJ","1","ME","2135","Empresário (Individual)","BRA","1000","1.3","1300","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000095/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/95/itens/10/resultados","1","1","Informado","2023-12-29T08:31:08","2023-12-29T08:31:08","25463374000174","MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","2000","1.29","2580","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2023-12-29",,,,,,
"76417005000186-1-000166/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/166/itens/1/resultados","1","1","Informado","2024-01-02T16:23:06","2024-01-02T16:23:06","01582046000129","SR SERVICOS TERCEIRIZADOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1","4899999.96","4899999.96","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-02",,,,,,
"76417005000186-1-000097/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/1/resultados","1","1","Informado","2024-01-03T10:09:49","2024-01-03T10:09:49","18255796000199","M MAGALHAES PRODUTOS HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","30000","0.3","9000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/2/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","00802002000102","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","150","5.1948","779.22","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/3/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","25463374000174","MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","150","14.24","2136","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/4/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","00656468000139","SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","10.4","1040","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/5/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","00656468000139","SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","10.4","1040","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/6/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","49918306000110","INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","100","9.48","948","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/7/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","49918306000110","INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","100","9.48","948","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/8/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","49918306000110","INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","150","9.14","1371","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/9/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","49918306000110","INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","150","9.14","1371","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000097/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/97/itens/10/resultados","1","1","Informado","2024-01-03T10:09:50","2024-01-03T10:09:50","49918306000110","INNOVE COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","9.14","1828","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000162/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/162/itens/1/resultados","1","1","Informado","2024-01-03T14:03:00","2024-01-03T14:03:00","28537922000151","RBR COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1800000","0.213","383400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"76417005000186-1-000162/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/162/itens/2/resultados","1","1","Informado","2024-01-03T14:03:00","2024-01-03T14:03:00","28537922000151","RBR COMERCIO DE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","6e+05","0.213","127800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-03",,,,,,
"03518900000113-1-000028/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/28/itens/1/resultados","1","1","Informado","2024-01-04T14:47:01","2024-01-04T14:47:01","22214570000117","IPE, PISOS REVESTIMENTOS & DECORACOES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","317125.31","317125.31","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-04",,,,,,
"03518900000113-1-000028/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/28/itens/2/resultados","1","1","Informado","2024-01-04T14:47:01","2024-01-04T14:47:01","22214570000117","IPE, PISOS REVESTIMENTOS & DECORACOES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","160758.47","160758.47","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2024-01-04",,,,,,
"03518900000113-1-000025/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/1/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","20","4000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","2","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/2/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","35.5","7100","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/3/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","44","8800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/4/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","20","10000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/5/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","35","17500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","6","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/6/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","44","22000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","7","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/7/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","20","10000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","8","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/8/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","35","17500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","9","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/9/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","44","22000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"03518900000113-1-000025/2023","10","https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2023/25/itens/10/resultados","1","1","Informado","2024-01-08T11:22:08","2024-01-08T11:22:08","28470340000103","METROSAUDE COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","20","10000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-08",,,,,,
"76417005000186-1-000153/2023","1","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/153/itens/1/resultados","1","1","Informado","2024-01-10T08:27:15","2024-01-10T08:27:15","32494340000102","ADVANCED STERILIZATION PRODUCTS DISTRIBUICAO E COMERCIO DE PRODUTOS PARA SAUDE L","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","24","320.34","7688.16","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000153/2023","3","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/153/itens/3/resultados","1","1","Informado","2024-01-10T08:27:15","2024-01-10T08:27:15","86647138000100","SANTALMAS COMERCIO LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","48","450","21600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000153/2023","4","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/153/itens/4/resultados","1","1","Informado","2024-01-10T08:27:15","2024-01-10T08:27:15","86647138000100","SANTALMAS COMERCIO LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","48","590","28320","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
"76417005000186-1-000153/2023","5","https://pncp.gov.br/api/pncp/v1/orgaos/76417005000186/compras/2023/153/itens/5/resultados","1","1","Informado","2024-01-10T08:27:15","2024-01-10T08:27:15","86647138000100","SANTALMAS COMERCIO LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","48","750","36000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-01-10",,,,,,
