numero_controle_pncp,numero_item,aplicacao_beneficio_me_epp,incentivo_produtivo_basico,exigencia_conteudo_nacional,aplicabilidade_margem_preferencia_normal,aplicabilidade_margem_preferencia_adicional,tipo_margem_preferencia_codigo,tipo_margem_preferencia_nome,percentual_margem_preferencia_normal,percentual_margem_preferencia_adicional,aplicacao_margem_preferencia,amparo_legal_margem_preferencia_id,amparo_legal_margem_preferencia_nome,amparo_legal_margem_preferencia_descricao,aplicacao_criterio_desempate,amparo_legal_criterio_desempate_id,amparo_legal_criterio_desempate_nome,amparo_legal_criterio_desempate_descricao,percentual_desconto
46374500000194-1-000387/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-000242/2024,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-000118/2024,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-004105/2024,6,,,,,,,,,,,,,,,,,,
46374500000194-1-004293/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-004242/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-004075/2024,3,,,,,,,,,,,,,,,,,,
18431312001006-1-000133/2024,10,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
63025530000104-1-000455/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-001590/2025,6,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,TRUE,146,"Lei 14.133/2021, art. 60, §1º, I","Critério de desempate: Prioriza, em situações de empate onde nenhum outro critério resolve, as empresas localizadas no território do Estado ou Distrito Federal do órgão licitante, ou, em licitações municipais, no Estado onde o município está situado.",0
46634069000178-1-000111/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
05054960000158-1-000053/2023,1,,,,,,,,,,,,,,,,,,
00059311000126-1-000167/2024,9,,,,,,,,,,,,,,,,,,
27080530000143-1-001048/2024,1,,,,,,,,,,,,,,,,,,
27080530000143-1-000989/2024,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
27080530000143-1-000884/2024,1,,,,,,,,,,,,,,,,,,
27142058000126-1-000351/2024,10,,,,,,,,,,,,,,,,,,
46854998000192-1-000074/2024,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-001635/2024,6,,,,,,,,,,,,,,,,,,
07954480000179-1-003128/2023,4,,,,,,,,,,,,,,,,,,
07954480000179-1-003308/2023,1,,,,,,,,,,,,,,,,,,
07954605000160-1-000096/2024,25724,,,,,,,,,,,,,,,,,,
07954480000179-1-003194/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-002984/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-003124/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-003115/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-000623/2024,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-002994/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07954480000179-1-002941/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
08241754000145-1-000088/2025,3,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
24518573000170-1-000006/2024,2,,,,,,,,,,,,,,,,,,
02292266000180-1-000077/2024,9,,,,,,,,,,,,,,,,,,
01409580000138-1-000019/2024,2,,,,,,,,,,,,,,,,,,
08761140000194-1-000006/2024,6,,,,,,,,,,,,,,,,,,
08761124000100-1-000677/2024,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
08778268000160-1-000321/2024,1,,,,,,,,,,,,,,,,,,
08778268000160-1-000246/2024,1,,,,,,,,,,,,,,,,,,
08148421000176-1-000104/2024,4,,,,,,,,,,,,,,,,,,
45786159000111-1-000002/2024,9,,,,,,,,,,,,,,,,,,
18338293000187-1-000017/2025,5,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
45739083000173-1-001016/2024,1,,,,,,,,,,,,,,,,,,
10547985000123-1-000005/2024,9,,,,,,,,,,,,,,,,,,
29138344000143-1-000138/2024,10,,,,,,,,,,,,,,,,,,
18428854000139-1-000015/2024,3905166,,,,,,,,,,,,,,,,,,
76205715000142-1-000062/2024,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
45351749000111-1-000031/2024,1,,,,,,,,,,,,,,,,,,
75772525000144-1-000023/2024,4,,,,,,,,,,,,,,,,,,
75772525000144-1-000023/2024,5,,,,,,,,,,,,,,,,,,
76995414000160-1-000036/2024,1,,,,,,,,,,,,,,,,,,
76205665000101-1-000013/2024,10,,,,,,,,,,,,,,,,,,
88123492000153-1-000065/2024,3,,,,,,,,,,,,,,,,,,
88123492000153-1-000065/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-002420/2024,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
75793786000140-1-000083/2024,9,,,,,,,,,,,,,,,,,,
08088247000113-1-000090/2024,4,,,,,,,,,,,,,,,,,,
18312983000167-1-000041/2024,6,,,,,,,,,,,,,,,,,,
13776308000175-1-000001/2024,7,,,,,,,,,,,,,,,,,,
20905865000104-1-000088/2024,9,,,,,,,,,,,,,,,,,,
18671271000134-1-000099/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-001203/2024,2,,,,,,,,,,,,,,,,,,
46717104000112-1-000057/2024,1,,,,,,,,,,,,,,,,,,
90256686000179-1-000082/2024,1,,,,,,,,,,,,,,,,,,
90256686000179-1-000082/2024,2,,,,,,,,,,,,,,,,,,
90256686000179-1-000081/2024,5,,,,,,,,,,,,,,,,,,
68020916000147-1-000102/2024,4,,,,,,,,,,,,,,,,,,
18025999000199-1-000016/2024,1,,,,,,,,,,,,,,,,,,
44553790000108-1-000016/2024,2,,,,,,,,,,,,,,,,,,
07705817000104-1-000001/2024,10,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
10599648000180-1-000020/2024,8,,,,,,,,,,,,,,,,,,
50122571000177-1-000473/2024,4,,,,,,,,,,,,,,,,,,
59851543000165-1-000008/2024,4,,,,,,,,,,,,,,,,,,
46582185000190-1-000007/2024,6,,,,,,,,,,,,,,,,,,
95719373000123-1-000007/2024,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
75368928000122-1-000093/2024,8,,,,,,,,,,,,,,,,,,
75743567000157-1-000027/2024,6,,,,,,,,,,,,,,,,,,
76167733000187-1-000023/2024,1361379,,,,,,,,,,,,,,,,,,
14215826000182-1-000026/2024,4037912,,,,,,,,,,,,,,,,,,
95780458000117-1-000068/2024,2,,,,,,,,,,,,,,,,,,
46523247000193-1-000101/2024,1435219,,,,,,,,,,,,,,,,,,
15126437000143-1-002619/2024,8,,,,,,,,,,,,,,,,,,
07954480000179-1-022249/2024,2,,,,,,,,,,,,,,,,,,
01067271000127-1-000291/2024,3,,,,,,,,,,,,,,,,,,
01067271000127-1-000291/2024,10,,,,,,,,,,,,,,,,,,
10091544000160-1-000048/2024,1,,,,,,,,,,,,,,,,,,
07954480000179-1-011592/2024,4,,,,,,,,,,,,,,,,,,
44477909000100-1-000308/2024,1,,,,,,,,,,,,,,,,,,
76105535000199-1-000265/2024,2,,,,,,,,,,,,,,,,,,
60448040000122-1-000288/2024,1,,,,,,,,,,,,,,,,,,
08761124000100-1-000754/2024,10,,,,,,,,,,,,,,,,,,
46363933000144-1-000115/2024,3,,,,,,,,,,,,,,,,,,
03133097000107-1-000066/2024,7,,,,,,,,,,,,,,,,,,
08869489000144-1-000044/2024,9,,,,,,,,,,,,,,,,,,
11355924000127-1-000029/2024,1,,,,,,,,,,,,,,,,,,
51501559000136-1-000041/2024,5,,,,,,,,,,,,,,,,,,
12250723000128-1-000006/2024,4,,,,,,,,,,,,,,,,,,
45787678000102-1-000266/2024,1,,,,,,,,,,,,,,,,,,
27080605000196-1-000076/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-005007/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-005007/2024,7,,,,,,,,,,,,,,,,,,
76206606000140-1-000270/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-005032/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-005045/2024,9,,,,,,,,,,,,,,,,,,
01616670000108-1-000074/2024,4606838,,,,,,,,,,,,,,,,,,
18299446000124-1-000136/2024,4,,,,,,,,,,,,,,,,,,
09102679000102-1-000007/2024,3,,,,,,,,,,,,,,,,,,
60747318000162-1-000196/2024,7,,,,,,,,,,,,,,,,,,
76416940000128-1-001943/2024,10,,,,,,,,,,,,,,,,,,
37464989000102-1-000064/2024,8,,,,,,,,,,,,,,,,,,
45176005000108-1-000565/2024,1487411,,,,,,,,,,,,,,,,,,
46374500000194-1-005174/2024,4,,,,,,,,,,,,,,,,,,
43327293000129-1-000001/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-005198/2024,9,,,,,,,,,,,,,,,,,,
29063294000182-1-000134/2024,2,,,,,,,,,,,,,,,,,,
12014954000132-1-000042/2024,5,,,,,,,,,,,,,,,,,,
12014954000132-1-000042/2024,7,,,,,,,,,,,,,,,,,,
46634101000115-1-000276/2024,10,,,,,,,,,,,,,,,,,,
45623600000144-1-000022/2024,9,,,,,,,,,,,,,,,,,,
80257355000108-1-000329/2024,10,,,,,,,,,,,,,,,,,,
46172888000140-1-000502/2024,5,,,,,,,,,,,,,,,,,,
15126437000143-1-002392/2024,4,,,,,,,,,,,,,,,,,,
27080605000196-1-000109/2024,2,,,,,,,,,,,,,,,,,,
00634997000131-1-000082/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
15126437000143-1-002404/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-005360/2024,9,,,,,,,,,,,,,,,,,,
87958658000199-1-000644/2024,8,,,,,,,,,,,,,,,,,,
01576782000174-1-000183/2024,1,,,,,,,,,,,,,,,,,,
76105592000178-1-000165/2024,4,,,,,,,,,,,,,,,,,,
56024581000156-1-000525/2024,10,,,,,,,,,,,,,,,,,,
12474705000120-1-000168/2024,4,,,,,,,,,,,,,,,,,,
08761124000100-1-000781/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-005401/2024,10,,,,,,,,,,,,,,,,,,
46377800000127-1-002293/2024,4,,,,,,,,,,,,,,,,,,
02394757000132-1-000234/2024,2,,,,,,,,,,,,,,,,,,
46523239000147-1-000552/2024,6,,,,,,,,,,,,,,,,,,
01133692000109-1-000002/2024,2,,,,,,,,,,,,,,,,,,
45279635000108-1-001073/2024,2,,,,,,,,,,,,,,,,,,
45358249000101-1-002359/2024,1,,,,,,,,,,,,,,,,,,
46377800000127-1-002325/2024,10,,,,,,,,,,,,,,,,,,
46374500000194-1-005492/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-005507/2024,3,,,,,,,,,,,,,,,,,,
60448040000122-1-000331/2024,5,,,,,,,,,,,,,,,,,,
60747318000162-1-000229/2024,1,,,,,,,,,,,,,,,,,,
94703980000132-1-000012/2025,10,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
13864377000130-1-001128/2024,1,,,,,,,,,,,,,,,,,,
79151312000156-1-000496/2024,1,,,,,,,,,,,,,,,,,,
00097857000171-1-000070/2024,1,,,,,,,,,,,,,,,,,,
01558070000122-1-000082/2024,6,,,,,,,,,,,,,,,,,,
12200283000102-1-000008/2024,4,,,,,,,,,,,,,,,,,,
01558070000122-1-000083/2024,1,,,,,,,,,,,,,,,,,,
14999490000196-1-000043/2024,4674377,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,100
46374500000194-1-005650/2024,1,,,,,,,,,,,,,,,,,,
15126437000143-1-002506/2024,5,,,,,,,,,,,,,,,,,,
24416174000106-1-000121/2024,2,,,,,,,,,,,,,,,,,,
01601656000122-1-000094/2024,8,,,,,,,,,,,,,,,,,,
46374500000194-1-005732/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-005741/2024,6,,,,,,,,,,,,,,,,,,
75743377000130-1-000214/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-005754/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-005758/2024,4,,,,,,,,,,,,,,,,,,
17935396000161-1-000186/2024,1493675,,,,,,,,,,,,,,,,,,
15126437000143-1-002519/2024,3,,,,,,,,,,,,,,,,,,
15126437000143-1-002519/2024,1,,,,,,,,,,,,,,,,,,
17935396000161-1-000186/2024,1493673,,,,,,,,,,,,,,,,,,
15126437000143-1-002519/2024,2,,,,,,,,,,,,,,,,,,
11436075000136-1-000003/2025,1670589,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-005801/2024,1,,,,,,,,,,,,,,,,,,
76208834000159-1-000126/2024,5,,,,,,,,,,,,,,,,,,
08761140000194-1-000038/2024,10,,,,,,,,,,,,,,,,,,
15126437000143-1-002547/2024,3,,,,,,,,,,,,,,,,,,
15126437000143-1-002563/2024,3,,,,,,,,,,,,,,,,,,
24082016000159-1-000108/2024,9,,,,,,,,,,,,,,,,,,
08088254000115-1-000114/2024,33307,,,,,,,,,,,,,,,,,,
01613663000144-1-000010/2025,2,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,53.88
46374500000194-1-005939/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-006757/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-005974/2024,3,,,,,,,,,,,,,,,,,,
76206457000119-1-000243/2024,3,,,,,,,,,,,,,,,,,,
18602060000140-1-000094/2024,4700004,,,,,,,,,,,,,,,,,,
08144784000133-1-000104/2024,7,,,,,,,,,,,,,,,,,,
18409219000104-1-000075/2024,9,,,,,,,,,,,,,,,,,,
18094839000100-1-000059/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006027/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006032/2024,2,,,,,,,,,,,,,,,,,,
27080605000196-1-000155/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-006048/2024,5,,,,,,,,,,,,,,,,,,
07424905000138-1-000061/2025,9,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
07424905000138-1-000061/2025,10,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
18140806000140-1-000027/2024,4705386,,,,,,,,,,,,,,,,,,
04815319000126-1-000052/2024,4705823,,,,,,,,,,,,,,,,,,
90836693000140-1-000594/2024,4,,,,,,,,,,,,,,,,,,
00394452000103-1-016575/2024,9,,,,,,,,,,,,,,,,,,
16725392000196-1-000095/2024,9,,,,,,,,,,,,,,,,,,
18017376000174-1-000084/2024,9,,,,,,,,,,,,,,,,,,
16725392000196-1-000101/2024,3,,,,,,,,,,,,,,,,,,
64037815000128-1-000228/2024,1,,,,,,,,,,,,,,,,,,
05628919000148-1-000054/2024,4,,,,,,,,,,,,,,,,,,
88488366000100-1-000317/2024,1,,,,,,,,,,,,,,,,,,
06323208000128-1-000047/2024,10,,,,,,,,,,,,,,,,,,
12998458000160-1-000532/2024,1,,,,,,,,,,,,,,,,,,
45301652000102-1-000449/2024,1,,,,,,,,,,,,,,,,,,
92911684000100-1-000027/2024,2,,,,,,,,,,,,,,,,,,
46319000000150-1-000427/2024,2,,,,,,,,,,,,,,,,,,
00394502000144-1-010466/2024,9,,,,,,,,,,,,,,,,,,
87502894000104-1-000123/2024,1,,,,,,,,,,,,,,,,,,
46634598000171-1-000577/2024,1,,,,,,,,,,,,,,,,,,
46523270000188-1-000376/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-005704/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-005711/2024,1,,,,,,,,,,,,,,,,,,
00394544000185-1-001445/2024,5,,,,,,,,,,,,,,,,,,
82662958000102-1-000201/2024,2,,,,,,,,,,,,,,,,,,
08761124000282-1-000023/2024,3,,,,,,,,,,,,,,,,,,
91995365000159-1-000187/2024,4,,,,,,,,,,,,,,,,,,
10711980000194-1-000018/2024,1,,,,,,,,,,,,,,,,,,
24513574000121-1-000374/2024,5,,,,,,,,,,,,,,,,,,
24513574000121-1-000374/2024,6,,,,,,,,,,,,,,,,,,
11520287000105-1-000051/2024,3,,,,,,,,,,,,,,,,,,
00394544000185-1-001304/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-005881/2024,3,,,,,,,,,,,,,,,,,,
87958625000149-1-000590/2025,4,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
13864377000130-1-001168/2024,4,,,,,,,,,,,,,,,,,,
44892693000140-1-000489/2024,2,,,,,,,,,,,,,,,,,,
04477634000190-1-000021/2024,8,,,,,,,,,,,,,,,,,,
17935206000106-1-000120/2024,7,,,,,,,,,,,,,,,,,,
46374500000194-1-005055/2024,1,,,,,,,,,,,,,,,,,,
76331941000170-1-000378/2024,1,,,,,,,,,,,,,,,,,,
46231890000143-1-000623/2024,9,,,,,,,,,,,,,,,,,,
10626896000172-1-000286/2024,3,,,,,,,,,,,,,,,,,,
92911684000100-1-000027/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-005704/2024,1,,,,,,,,,,,,,,,,,,
00394544000185-1-001493/2024,4,,,,,,,,,,,,,,,,,,
07775847000197-1-000021/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006190/2024,1,,,,,,,,,,,,,,,,,,
87958625000149-1-000452/2024,2,,,,,,,,,,,,,,,,,,
87958625000149-1-000451/2024,5,,,,,,,,,,,,,,,,,,
87958625000149-1-000452/2024,4,,,,,,,,,,,,,,,,,,
07954480000179-1-024157/2024,6,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-006235/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006243/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-006264/2024,9,,,,,,,,,,,,,,,,,,
12008540000109-1-000158/2024,9,,,,,,,,,,,,,,,,,,
55262249000167-1-000009/2024,3,,,,,,,,,,,,,,,,,,
45709920000111-1-003387/2024,6,,,,,,,,,,,,,,,,,,
76208842000103-1-000012/2025,8,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
27080605000196-1-000167/2024,4,,,,,,,,,,,,,,,,,,
05853163000130-1-000086/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-006322/2024,1,,,,,,,,,,,,,,,,,,
00348003000110-1-000638/2024,2,,,,,,,,,,,,,,,,,,
18468033000126-1-000201/2024,5,,,,,,,,,,,,,,,,,,
14215818000136-1-000008/2024,4734175,,,,,,,,,,,,,,,,,,
44847663000111-1-000879/2024,9,,,,,,,,,,,,,,,,,,
87876801000101-1-000238/2024,10,,,,,,,,,,,,,,,,,,
29063294000182-1-000149/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-006340/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006353/2024,9,,,,,,,,,,,,,,,,,,
80257355000108-1-000379/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-006372/2024,1,,,,,,,,,,,,,,,,,,
06772859000103-1-000024/2024,2,,,,,,,,,,,,,,,,,,
18025999000199-1-000194/2024,4,,,,,,,,,,,,,,,,,,
12474705000120-1-000201/2024,3,,,,,,,,,,,,,,,,,,
00394452000103-1-017100/2024,10,,,,,,,,,,,,,,,,,,
60747318000162-1-000297/2024,1,,,,,,,,,,,,,,,,,,
27080605000196-1-000178/2024,4,,,,,,,,,,,,,,,,,,
01215474000113-1-000171/2024,6,,,,,,,,,,,,,,,,,,
00394585000171-1-000634/2024,6,,,,,,,,,,,,,,,,,,
46374500000194-1-006576/2024,3,,,,,,,,,,,,,,,,,,
15023906000107-1-000102/2024,10,,,,,,,,,,,,,,,,,,
03238912000194-1-000021/2024,4,,,,,,,,,,,,,,,,,,
45358249000101-1-002545/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-006621/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-006647/2024,2,,,,,,,,,,,,,,,,,,
60747318000162-1-000317/2024,2,,,,,,,,,,,,,,,,,,
60747318000162-1-000320/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-006666/2024,9,,,,,,,,,,,,,,,,,,
46523015000135-1-000348/2024,1,,,,,,,,,,,,,,,,,,
16131088000110-1-000015/2024,1,,,,,,,,,,,,,,,,,,
00394544000185-1-001627/2024,10,,,,,,,,,,,,,,,,,,
46137410000180-1-000656/2024,9,,,,,,,,,,,,,,,,,,
08761124000100-1-000908/2024,4,,,,,,,,,,,,,,,,,,
60747318000162-1-000329/2024,3,,,,,,,,,,,,,,,,,,
11294386000108-1-000173/2024,2,,,,,,,,,,,,,,,,,,
10839115000128-1-000089/2024,9,,,,,,,,,,,,,,,,,,
18715508000131-1-000134/2024,6,,,,,,,,,,,,,,,,,,
10429253000139-1-000030/2024,4,,,,,,,,,,,,,,,,,,
07954480000179-1-016218/2024,2,,,,,,,,,,,,,,,,,,
32512501000143-1-000141/2024,4,,,,,,,,,,,,,,,,,,
07424905000138-1-000187/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-006931/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-006938/2024,2,,,,,,,,,,,,,,,,,,
75095679000149-1-000606/2024,4,,,,,,,,,,,,,,,,,,
60747318000162-1-000359/2024,1,,,,,,,,,,,,,,,,,,
60747318000162-1-000370/2024,1,,,,,,,,,,,,,,,,,,
11308894000106-1-000053/2024,7,,,,,,,,,,,,,,,,,,
00358098000153-1-000007/2024,10,,,,,,,,,,,,,,,,,,
46374500000194-1-001075/2025,7,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
10377679000196-1-000149/2024,4,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
63025530000104-1-003468/2025,5,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
12257851000101-1-000001/2024,9,,,,,,,,,,,,,,,,,,
00394585000171-1-000664/2024,9,,,,,,,,,,,,,,,,,,
08761124000100-1-000924/2024,3,,,,,,,,,,,,,,,,,,
46374500000194-1-007013/2024,2,,,,,,,,,,,,,,,,,,
15126437000143-1-002863/2024,9,,,,,,,,,,,,,,,,,,
76208867000107-1-000211/2024,6,,,,,,,,,,,,,,,,,,
46374500000194-1-007028/2024,2,,,,,,,,,,,,,,,,,,
46374500000194-1-001243/2025,4,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
44730331000152-1-000092/2024,5,,,,,,,,,,,,,,,,,,
48031918000124-1-002550/2024,9,,,,,,,,,,,,,,,,,,
46374500000194-1-007056/2024,5,,,,,,,,,,,,,,,,,,
08241739000105-1-000878/2024,1,,,,,,,,,,,,,,,,,,
13864377000130-1-001314/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-007073/2024,3,,,,,,,,,,,,,,,,,,
46137410000180-1-000702/2024,2,,,,,,,,,,,,,,,,,,
13133909000160-1-000023/2024,4787743,,,,,,,,,,,,,,,,,,
07954480000179-1-016706/2024,4,,,,,,,,,,,,,,,,,,
87613220000179-1-000015/2024,3,,,,,,,,,,,,,,,,,,
27080605000196-1-000226/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-007166/2024,1,,,,,,,,,,,,,,,,,,
01611210000189-1-000031/2024,2,,,,,,,,,,,,,,,,,,
45176005000108-1-000764/2024,1540183,,,,,,,,,,,,,,,,,,
46374500000194-1-007203/2024,1,,,,,,,,,,,,,,,,,,
26981455000129-1-000088/2024,5,,,,,,,,,,,,,,,,,,
46377800000127-1-003086/2024,1,,,,,,,,,,,,,,,,,,
27080605000196-1-000242/2024,1,,,,,,,,,,,,,,,,,,
27080605000196-1-000244/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-001544/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
96291141000180-1-001152/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
15126437000143-1-002924/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-007259/2024,5,,,,,,,,,,,,,,,,,,
60747318000162-1-000390/2024,5,,,,,,,,,,,,,,,,,,
46374500000194-1-007272/2024,5,,,,,,,,,,,,,,,,,,
76170257000153-1-000169/2024,2,,,,,,,,,,,,,,,,,,
07954480000179-1-017061/2024,5,,,,,,,,,,,,,,,,,,
07954480000179-1-017061/2024,7,,,,,,,,,,,,,,,,,,
15180714000104-1-000201/2024,5,,,,,,,,,,,,,,,,,,
76416940000128-1-002428/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-007307/2024,1,,,,,,,,,,,,,,,,,,
60448040000122-1-000211/2025,6,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
15126437000143-1-002947/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-007330/2024,1,,,,,,,,,,,,,,,,,,
60448040000122-1-000216/2025,3,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46374500000194-1-007338/2024,1,,,,,,,,,,,,,,,,,,
46172888000140-1-000605/2024,1,,,,,,,,,,,,,,,,,,
15126437000305-1-001463/2025,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
45358249000101-1-002694/2024,6,,,,,,,,,,,,,,,,,,
08161234000122-1-000105/2024,9,,,,,,,,,,,,,,,,,,
46523239000147-1-000699/2024,4,,,,,,,,,,,,,,,,,,
46374500000194-1-007369/2024,9,,,,,,,,,,,,,,,,,,
18715615000160-1-001503/2024,4,,,,,,,,,,,,,,,,,,
12474705000120-1-000224/2024,5,,,,,,,,,,,,,,,,,,
10791831000182-1-000021/2024,1,,,,,,,,,,,,,,,,,,
60448040000122-1-000470/2024,1,,,,,,,,,,,,,,,,,,
46374500000194-1-007419/2024,9,,,,,,,,,,,,,,,,,,
76973692000116-1-000058/2024,1543075,,,,,,,,,,,,,,,,,,
45781176000166-1-000788/2024,2,,,,,,,,,,,,,,,,,,
07954480000179-1-017434/2024,2,,,,,,,,,,,,,,,,,,
15126437000143-1-002976/2024,4,,,,,,,,,,,,,,,,,,
18140756000100-1-000133/2024,4834636,,,,,,,,,,,,,,,,,,
44573087000161-1-000323/2024,10,,,,,,,,,,,,,,,,,,
78640489000153-1-000305/2024,1,,,,,,,,,,,,,,,,,,
10514375000123-1-000424/2024,5,,,,,,,,,,,,,,,,,,
08778268000160-1-000577/2024,9,,,,,,,,,,,,,,,,,,
17220203000196-1-000066/2024,9,,,,,,,,,,,,,,,,,,
11022597000353-1-000011/2024,3,,,,,,,,,,,,,,,,,,
17749896000290-1-000056/2024,4,,,,,,,,,,,,,,,,,,
87738530000110-1-001516/2024,3,,,,,,,,,,,,,,,,,,
46223699000150-1-002804/2024,6,,,,,,,,,,,,,,,,,,
46223699000150-1-002810/2024,2,,,,,,,,,,,,,,,,,,
