"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/01609843000152/compras/2023/57/itens",4,"5118","BR0268236-3 - CLORETO DE SÓDIO 0,9% SOLUÇÃO INJETÁVEL BOLSA/FRASCO SISTEMA FECHADO 250ML.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/01362680000156/compras/2024/28/itens",4265787,"3163","AZATIOPRINA 50 MG  CX 50 COMP.","UN - UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46638714000120/compras/2024/114/itens",10,"4720","CEFALEXINA 500 MG CÁPSULA","Capsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/47018676000176/compras/2024/87/itens",9,"6213","Dimenidrinato 3mg/ml + vitamina B6 5mg/ml DL 10ml","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/05067274000111/compras/2024/17/itens",6,"3503","Adoçante líquido, sucralose, acesulfame de potássio, benzoato de sódio, tipo: dietético, embalagem 200 ml.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/50453703000143/compras/2024/25/itens",1,"363","ACICLOVIR SODICO 250MG F/A IV","FRA"
"https://pncp.gov.br/api/pncp/v1/orgaos/45751435000106/compras/2024/107/itens",4,"8428","INSULINA ASPARTE 100 U/ML, SOLUÇÃO INJETÁVEL COM ADIÇÃO DE NICOTINAMIDA (VITAMINA B3), REFIL DE 3 ML, TIPO FIASP","REF"
"https://pncp.gov.br/api/pncp/v1/orgaos/33663683000116/compras/2023/1084/itens",5,"15967","Nitrito De Sódio","Grama "
"https://pncp.gov.br/api/pncp/v1/orgaos/37465309000167/compras/2023/20/itens",12906,"350","ALBENDAZOL - CONCENTRACAO/DOSAGEM 40 MG/ML,FORMA FARMACEUTICA SUSPENSAO ORAL,FORMA DE APRESENTACAO FRASCO,VIA DE ADMINISTRACAO ORAL Albendazol 40mg/ml","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/21857271000138/compras/2024/5/itens",5,"1289","SORO FISIOLOGICO 0 9 SORO FISIOLOGICO 500ml com 0,9% Cloreto de Sódio Farmax, é uma solução fisiológica indicada tanto para inalações quanto para limpeza de lentes de contato, lavagem e irrigação de ferimentos nos curativos, sendo um ótimo agente de limpeza. Também é muito utilizado como hidratante para evitar irritações, diminuindo a oleosidade e acalmando a vermelhidão.","UNID"
"https://pncp.gov.br/api/pncp/v1/orgaos/18083071000160/compras/2024/10/itens",5,"1824","ACETILCISTEINA SUSPENSÃO 40MG/ML - FRASCO 120ML","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2024/28/itens",1,"4104","Refrigerante características adicionais: cafeína, corante caramelo iv, acidulante ins 338, material: água gaseificada, açucar, extrato noz de cola, sabor: aroma natural","Garrafa 2.9 L"
"https://pncp.gov.br/api/pncp/v1/orgaos/76206499000150/compras/2022/7/itens",9,"11750","BR0303292 - Ringer, composição: associado com lactato de sódio, forma farmacêutica: solução injetável, característica adicional: sistema fechado -  frasco 1L.","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/75443812000100/compras/2024/15/itens",8,"1872","ACIDO ASCORBICO   AMPOLA 100MG ML 5ML BR0271687","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/90483066000172/compras/2024/31/itens",1006,"6143","DEXAMETASONA 0,1% CR 10G - CREME DERMATOLÓGICO
BISNAGAS 10G","BISN"
"https://pncp.gov.br/api/pncp/v1/orgaos/44494136000170/compras/2024/234/itens",6,"2035","ÁCIDO URSODESOXICÓLICO 215MG","CAPSULA"
"https://pncp.gov.br/api/pncp/v1/orgaos/17217332000125/compras/2024/42/itens",10,"15382","SOLUCAO PARA HEMODIALISE - IDENTIFICACAO: FRACAO BASICA BICARBONATO DE SODIO 8,4%;","EMBALAGEM 5,00 LITRO"
"https://pncp.gov.br/api/pncp/v1/orgaos/18677591000100/compras/2024/215/itens",9,"18239","REFIL GRAVITACIONAL PARA PURIFICADOR DE AGUA REFIL GRAVITACIONAL COMPOSTO POR CARVÃO ATIVADO COM NANOPRATA. MARCA PURIFIC ORIGINAL.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/76175884000187/compras/2024/32/itens",6,"5118","Aquisição de 2100 litros (equivalente a 6000 unidades de 350 ml) de shampoo, textura perolada, à base de tensoativos catiônicos, agentes condicionantes, proteínas hidrolisadas, silicone, essências, água qsp, cloreto de sódio (máx. 1,8%), aminoácidos e corantes. Embalagem primária: frascos plásticos de 300 a 350 ml do produto. Embalagem secundária: caixas de papelão Validade mínima de 02 anos após a data de fabricação. Demais parâmetros de produção de acordo com a legislação vigente para produtos de higiene e específica para o produto. REFERÊNCIA: PALMOLIVE, equivalente ou superior.  (MÍNIMO 3 VARIAÇÕES)
","LITROS"
"https://pncp.gov.br/api/pncp/v1/orgaos/76208826000102/compras/2024/31/itens",5,"6213","DIMENIDRINATO 50 MG/ML + CLORIDRATO DE PIRIDOXINA 50 MG/ML I. M AMPOLA COM 1 ML","AMPOLA (AMP)"
"https://pncp.gov.br/api/pncp/v1/orgaos/13677687000146/compras/2024/36/itens",3,"1872","ACIDO ASCORBICO 500MG (VITAMINA C COMPR)","COMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/867/itens",5,"11156","Cota Principal    - PREGABALINA CAPSULA DURA 150 MG","CAPSULA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46189726000115/compras/2024/1/itens",5,"363","ACICLOVIR 50 MG / G, BISNAGA 10 GR","BSNG"
"https://pncp.gov.br/api/pncp/v1/orgaos/76968064000142/compras/2024/34/itens",3,"14520","BISOPROLOL FUMARATO CONCENTRACAO 5 MG","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/42498600000171/compras/2024/3824/itens",3,"9699","GRUPO FARMACOLOGICO: ANTIINFLAMATORIOS ESTEROIDAIS, PRINCIPIO ATIVO: SUCCINATO SODICO DE METILPREDNISOLONA, FORMA FARMACEUTICA: PO LIOFILO PARA SOLUCAO INJETAVEL, CONCENTRACAO / DOSAGEM: 500 MG, UNIDADE: MG, VOLUME: N/A, APRESENTACAO: FRASCO AMPOLA, ACESSORIO: DILUENTE 8ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/01616837000122/compras/2024/8/itens",6,"15458","CARTÃO DE VACINA CONTRA RAIVA ANIMAL - F36","UNID"
"https://pncp.gov.br/api/pncp/v1/orgaos/12248878000120/compras/2024/8/itens",1,"14456","ACEBROFILINA 25MG/ML","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/91338558000137/compras/2023/38/itens",7,"2036","Ácido valpróico 250mg comprimido ou cápsula","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/19/itens",1,"2595","TESTE RÁPIDO IMONUCROMATOGRÁFICO PSARA DETECÇÃO QUALITATIVA DO ANTÍGENO NS1 (GLICOPROTEÍNA) DO VÍRUS DA DENGUE (FLAVIVÍRUS) EM AMOSTRAS DE SORO, PLASMA E SANGUE TOTAL HUMANO. O CASSETE DEVE POSSUIR UMA ALINHA TESTE ""T"" E UMA ALINHA CONTROLE ""C"" E APRESENTAR SENSIBILIDADE SUPERIOR A 92% E ESPECIFICIDADE SUPERIOR A 98%. CADA KIT DEVE DISPONIBILIZAR 20 A 30 TESTES E TODOS OS INSUMOS NECESSÁRIOS PARA A CONSERVAÇÃO DO PRODUTO E REALIZAÇÃO DO TESTE. O PRODUTO DEVERÁ APRESENTAR VALIDADE SUPERIOR A 12 MESES A PARTIR DA DATA DE AQUISIÇÃO.","Teste"
"https://pncp.gov.br/api/pncp/v1/orgaos/90256686000179/compras/2024/86/itens",3,"5090","CLOPIDOGREL  75MG COMP","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/15126437000143/compras/2023/979/itens",1,"1820","Acetazolamida","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/11259476000168/compras/2022/2/itens",9,"350","Albendazol 400 Mg","Comp."
"https://pncp.gov.br/api/pncp/v1/orgaos/88577416000118/compras/2024/23/itens",1,"8007","Aquisição de sensores para medição de glicose para atender ao
Mandado Judicial em favor de I.G.D.F.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/01612771000100/compras/2024/14/itens",7,"5130","Ambroxol Infaltil XPE15mg/5 ml – 100 ml","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/10547985000123/compras/2024/13/itens",5,"19111","CREME DE UREIA E OLEO DE SEMENTE DE UVA 3% UREIA OLEO SEMENTE DE UVA 5% BISNAGA DE 50 GMS","BISNAGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/418/itens",1,"353","ACIDO ACETILSALICILICO 100MG COMPRIMIDO","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/13634993000103/compras/2024/35/itens",3,"2259","ALCOOL,  etílico  em  gel,  a  70%,  Caixa contendo 12 unidades de 500ml cada.","Caixas"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780087000103/compras/2024/12/itens",10,"6577","ENOXAPARINA SÓDICA 60MG/0,6ML, SERINGAS PRÉ-ENCHIDAS DE 60 MG DE ENOXAPARINA SÓDICA PARA INJEÇÃO SUBCUTÂNEA  TIPO CLEXANE, OBS:MEDICAMENTO INDUSTRIALIZADO","Peça"
"https://pncp.gov.br/api/pncp/v1/orgaos/83102285000107/compras/2022/10/itens",4,"1824","Acetilcisteina 100 mg ampolas 3 ml","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/21154877000107/compras/2024/53/itens",6,"8919","LORATADINA - PRINCIPIO ATIVO: LORATADINA; CONCENTRACAO/DOSAGEM: 10 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;","1,00 UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/11942301000150/compras/2024/7/itens",1,"1824","ACETILCISTEINA, DOSAGEM: 20 MG/ML, FORMA FARMACEUTICA: XAROPE, FRASCO DE 120 ML.","FRAS"
"https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/355/itens",4,"5275","CloRPROMAzina 100MG, oral","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/10225695000163/compras/2024/7/itens",7,"354","ÁCIDO FÓLICO 5MG - Blister contendo na embalagem dados de procedência, lote, validade e registro MS. (EXCLUSIVO PARA ME E EPP)","Comprimidos"
"https://pncp.gov.br/api/pncp/v1/orgaos/09532627000168/compras/2024/22/itens",6,"5331","CLORANGENICOL   COLAGENASE 30gr 0270495 Pomada","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/01002322000132/compras/2024/36/itens",236194,"2436","AMOXICILINA - Concentração: 875 mg + 125 mg; Composição: associada ao clavulanato de potássio; forma farmacêutica: comprimido .","Ind - 1 - Compr"
"https://pncp.gov.br/api/pncp/v1/orgaos/88000906000157/compras/2023/238/itens",8,"6143","ANTIINFLAMATÓRIO DEXAMETASONA 2MG
<p>Antiinflamatório dexametasona (fosfato dissódico) &#8211; 2mg - Veículo q.s.p.. 1 ml - frasco 10 ml (Cortvet ou similar).</p>","FRASCO (FRA)"
"https://pncp.gov.br/api/pncp/v1/orgaos/03501509000106/compras/2023/97/itens",126542,"8012","Glimepirida + cloridrato de metformina - Dosagem: 4 mg + 1000 mg; Apresentação: comprimido revestido; Marca: Meritor.","Cx - 30 - Comp"
"https://pncp.gov.br/api/pncp/v1/orgaos/11315213000129/compras/2024/39/itens",1,"19111","UREIA UV LIQUIFORM (4X50ML)-","KIT."
"https://pncp.gov.br/api/pncp/v1/orgaos/42774281000180/compras/2023/9/itens",2,"2436","AMOXICILINA  CLAVULANATO DE POTASSIO 50,5 MG/ML PO PARA SUSPENSAO ORAL","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/95423000000100/compras/2024/144/itens",6,"18572","PINAVERIO, BROMETO 100MG","COMPRIMIDOS (COMPRDS)"
"https://pncp.gov.br/api/pncp/v1/orgaos/18428839000190/compras/2023/29/itens",4,"10082","NIFEDIPINO RETARD 20 MG COMPRIMIDO.","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/46439683000189/compras/2023/45/itens",2,"2032","ÁCIDO TRANEXAMICO 50MG/ML INJETÁVEL- AMPOLA CONTENDO 5ML.","AMPOL"
"https://pncp.gov.br/api/pncp/v1/orgaos/76416932000181/compras/2024/120/itens",6,"8007","6607.36653-Reativo, Para Determinação, Da Glicose, Que contenha parâmetros para aplicação no aparelho BioPlus Bio-2000, UNID. DE MEDIDA: Unitário","Unitário"
"https://pncp.gov.br/api/pncp/v1/orgaos/55356653000108/compras/2024/123/itens",2,"354","ÁCIDO FÓLICO, DOSAGEM:5 MG, COMPRIMIDO","UNID"
"https://pncp.gov.br/api/pncp/v1/orgaos/82951351000142/compras/2024/54/itens",4,"6057","Acao judicial (exclusivo almox.450 e 495) Desogestrel 0,15mg + etinilestradiol 0,02mg","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/90256652000184/compras/2024/20/itens",9,"6171","DICLOFENACO DIETILAMÔNIO GEL 10 MG/G. BISNAGA 60 G (CATMAT 448612).","un"
"https://pncp.gov.br/api/pncp/v1/orgaos/09159378000107/compras/2024/3/itens",2,"363","ACICLOVIR, DOSAGEM: 50 MG,G, USO: CREME. EMBALAGEM 10G","BISNAGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/14645035000192/compras/2024/13/itens",2,"8007","FITA PARA GLICEMIA CAPILAR, COMPATÍVEL COM MEDIDOR DE GLICOSE DIGITAL MATCH II – OK METER","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/11163358000151/compras/2023/64/itens",3,"1289","soro fisiologico 0,9% 500ml","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/14688861000119/compras/2024/42/itens",2,"5400","APARELHO PARA AFERIÇÃO DE PRESSÃO ARTERIAL ADULTO GRANDE
(OBESO), COM ESFIGMOMANÔMETRO DO TIPO ANEROIDE DE ALTA
SENSIBILIDADE, COM GRADUAÇÃO DE 0 A 300 MMHG, COM CAIXA
INJETADA EM LIGA DE ZINCO COM PINTURA DE ALTA RESISTÊNCIA,
MOSTRADOR PLANO. BRAÇADEIRA EM NYLON ANTI-ALÉRGICO, COM
TRATAMENTO IMPERMEÁVEL, LAVÁVEL, COM FECHAMENTO EM VELCRO
RESISTENTE, QUE PERMITA O TRAVAMENTO TOTAL E QUE NÃO SOLTE AO
INFLAR. VÁLVULA DE METAL COM REGULAGEM DA SAÍDA DE AR SENSÍVEL,
MANGUITO E PERA INSUFLADORA EM PVC ANTI-ALÉRGICO, MANGUITO
COM DUAS SAÍDAS, SEM EMENDAS; PERA INSUFLADORA COM SISTEMA DE
RETORNO EM METAL, COM ESFERA DE AÇO INOX. ACOMPANHA BOLSA
PARA TRANSPORTE. DEVE APRESENTAR REGISTRO NO MINISTÉRIO DA
SAÚDE E GARANTIA DE NO MÍNIMO 1 ANO.
<p></p>
<p></p>
<p></p>","UNIDADE (UN)"
"https://pncp.gov.br/api/pncp/v1/orgaos/83009878000115/compras/2024/9/itens",3,"2595","ANTÍGENO - FRASCO COM 160 DOSES","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/88577416000118/compras/2024/65/itens",4,"1289","SORO FISIOLÓGICO 0,9% 100ML FRASCO/BOLSA SISTEMA FECHADO (SOLUÇÃO INJETÁVEL LÍMPIDA, ESTÉRIL E APIROGÊNICA)","fr"
"https://pncp.gov.br/api/pncp/v1/orgaos/07306549000158/compras/2022/1/itens",5,"9762","MIDAZOLAM, comprimido 15mg","Comp."
"https://pncp.gov.br/api/pncp/v1/orgaos/45132495000140/compras/2023/45/itens",10,"5400","TROFEU OU PLACA DE METAL BANHADO EM PRATA VELHA, CLUBE DA LEITURA '3A MINIMARATONA VIRTUAL',FUNDIDO(A) EM ZAMAC (LIGA DE ZINCO E ALUMINIO,COM MEDIDAS DE 12CM A 15 CM (ALTURA) X 12CM(LARGURA) X 2,5MM (ESPESSURA), RESINA COLORIDA,REVESTIMENTO COM VERNIZ AUTOMOTIVO, BASE EMMADEIRA MDF, PINTURA ACRILICA DE ACORDO COM OMODELO, FORMATO PERSONALIZADO COM O LOGOTIPO DOCLUBE DA LEITURA 3A MINIMARATONA VIRTUAL. OSLAYOUTS SERAO DISPONIBILIZADOS POSTERIORMENTE AOLICITANTE VENCEDOR."," UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/95995247000100/compras/2024/141/itens",9,"5061","CREME DE LEITE, EMBALAGEM TETRAPACK CONTENDO 200 GRAMAS, TRADICIONAL, 20% DE GORDURA. INGREDIENTES - CREME DE LEITE, LEITE EM PÓ, ESPESSANTES: GOMA GUAR, JATAÍ E CARRAGENA, ESTABILIZANTES: CITRATO DE SÓDIO, TRIFOSFATO DE SÓDIO, MONOFOSFATO DE SÓDIO E DIFOSFATO DE SÓDIO.","UNIDADE (UN)"
"https://pncp.gov.br/api/pncp/v1/orgaos/15126437000143/compras/2022/350/itens",1,"10258","Oxandrolona","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634101000115/compras/2023/88/itens",9,"18239","TORNEIRA BICA MÓVEL DE MESA (BANCADA), COM FILTRO PURIFICADOR; COM CERTIFICAÇÃO AUTORIZADA PELO INMETRO EM SEU REFIL DE FILTRAGEM; MODO DE FILTRAGEM PROCESSADO POR REFIL BLINDADO. SISTEMA DE FILTRAGEM COM CARVÃO ATIVADO. INFORMAÇÕES TÉCNICAS: PRODUTO: TORNEIRA COM FILTRO COZINHA MESA (BANCADA) MODELO CORPO DE ABS; LIGAÇÃO: 1/2; REFIL INCLUSO: 01 REFIL INSTALADO; UTILIZAÇÃO: COZINHA; FIXAÇÃO: MESA; MATERIAL CORPO DA TORNEIRA: ABS; MATERIAL ALAVANCA DE ACIONAMENTO: ABS; MATERIAL DO COPO: ABS; MATERIAL DO CORPO DA BICA: METAL; MATERIAL DA BICA: ABS; ACABADO: CROMADO; ACIONAMENTO: 1/4 DE VOLTA; PRESSÃO MÍNIMA PARA USO: 04 MCA; PRESSÃO RECOMENDADA: 06 MCA; PRESSÃO MÁXIMA SUPORTADA: 40 MCA; TEMPERATURA SUPORTADA: 1°C ATÉ 80°C; GARANTIA MÍNIMA: 3 MESES;","PEÇA"
"https://pncp.gov.br/api/pncp/v1/orgaos/88123492000153/compras/2024/67/itens",6,"350","ALBENDAZOL  40 MG ML  SUSPENSAO ORAL 10 00 ML","frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634499000190/compras/2023/7/itens",5,"1289","SUPORTE PARA SORO - O SUPORTE DE SORO COM 4 GANCHOS TEM A ALTURA AJUSTÁVEL, PODENDO SER NO MÍNIMO DE 1,80 M A 2,10 M. A PINTURA É ELETROSTÁTICA; DIMENSÕES E PESOS APROXIMADOS: 48,0 X 48,0 X 1,20 CM.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46588950000180/compras/2024/402/itens",1,"6056","COLEIRA TIPO ANTIPARASITARIA PARA USO CANINO DE 25 G,  CONTENDO APROXIMADAMENTE: DELTAMETRINA 1,0 G, EXCIPIENTE QSP 25G","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/91618439000138/compras/2024/826/itens",2,"14456","ACEBROFILINA 25MG/5ML - PEDIATRICO","ADES"
"https://pncp.gov.br/api/pncp/v1/orgaos/46137444000174/compras/2024/809/itens",2,"15458","SALA DE VACINA: ARMÁRIO INFERIOR / ARMÁRIO SUPERIOR","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/24039073000155/compras/2024/38/itens",4,"5238","Proximetacaína, Cloridrato, 
5 mg/ml, Solução oftálmica, 
Frasco gotejador, 5ml.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/18428839000190/compras/2023/65/itens",1,"2595","KIT DE DENGUE NS1, KIT
IMUNOCROMATOCRÁFICO PARA
DETECÇÃO IN VITRO DO ANTÍGENO NS1
DO VÍRUS DA DENGUE A PARTIR DO 1º
DIA APÓS O INÍCIO DA FEBRE, EM
AMOSTRAS DE SORO, PLASMA OU
SANGUE TOTAL. RESULTADO EM 15
MINUTOS. EMBALAGEM COM 25 TESTES.
COM PRAZO DE VALIDADE SUPERIOR A 24
MESES.","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523015000135/compras/2024/62/itens",7,"6143","DEXAMETASONA 4MG.
","CPD"
"https://pncp.gov.br/api/pncp/v1/orgaos/46200846000176/compras/2024/35/itens",3,"8428","RESERVATORIO BOMBA DE INSULINA COM CAPACIDADE MAXIMA DE ATE 3 ML, COMPATIVEL COMSISTEMAS MINIMED 640G E 780G. MODELO MMT-332AARMAZENA ATE 300 UNIDADES DE INSULINA.CAIXA COM 10 UNIDADES.MARCA: MEDTRONIC 3ML MMT-332ACOD: 26.78.1","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/25209149000106/compras/2024/43/itens",1446164,"351","AMINOFILINA 240 MG/10 ML (24 MG/ML): SOLUCAO INJ. AMP. 10 ML","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/95594800000194/compras/2024/50/itens",7,"19718","EDOXABANA (TOSILATO) 60MG CPR","COMPRIMIDO (COM)"
"https://pncp.gov.br/api/pncp/v1/orgaos/49576416000141/compras/2024/16/itens",2,"1289","Chocolate ao leite Diet: ovo de páscoa composto de chocolate ao leite diet, cacau, leite em pó integral, soro de leite em pó, edulcorante natural maltitol, emulsificante lecitina de soja e aromatizante e isento de sacarose. Embalados individualmente com envoltórios em papel alumínio com fita de amarração do ovo envoltório, a embalagem deve conter informações sobre o peso e a data de validade, a unidade deve pesar 200 gramas, validade mínima de 45 dias a partir da data de entrega. Contém Glúten. Obs.: Diabéticos: contém glicose e frutose naturalmente presentes no cacau e lactose naturalmente presente no leite.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/643/itens",10,"6223","Cota Principal    - ISOSSORBIDA MONONITRATO 50MG DE LIBERACAO PROLONGADA","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/3122/itens",6,"9672","DESFERROXAMINA MESILATO, FRASCO/AMPOLA, 500MG, PO LIOFILIZADO PARA SOLUCAO INJETAVEL, UNIDADE 1.0 FRASCO / AMPOLA","UNIDADE 1.0 FRASCO / AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/11113201000111/compras/2024/5/itens",5,"4517","Carbonato de litio 300mg","comp"
"https://pncp.gov.br/api/pncp/v1/orgaos/09069709000118/compras/2024/3/itens",2,"1820","ACETAZOLAMIDA 250MG - CAIXA COM 20 COMPRIMIDOS","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/02215275000178/compras/2024/557/itens",3,"363","ACICLOVIR 50 MG/G, CREME 10 GRAMAS.","BISNAGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/11299001000103/compras/2024/7/itens",4441862,"8007","Fórmula infantil de partida em pó, especialmente para crianças lactentes de até 6 meses de idade à base de proteínas de soja. Xarope de glicose, proteína isolada de soja, óleos de palma, girassol, canola e coco; carbonato de cálcio, cloreto de potássio, fosfato de magnésio dibásico, citrato de potássio, fosfato tricálcico, vitamina C, cloreto de colina, L-triptofano, taurina, cloreto de sódio, L-metionina, inositol, L-carnitina, sulfatos ferroso e de zinco, vitaminas A, D e E; pantotenato de cálcio, niacina, vitaminas B12 e B2; β-caroteno, sulfato de manganês, vitaminas B1 e B6; sulfato cúprico, iodeto de potássio, ácido fólico, vitamina K, biotina, regulador de acidez hidróxido de potássio. NÃO CONTÉM GLÚTEN. EMBALAGEM COM 400G
COM QUALIDADE IGUAL OU SUPERIOR AO FORMULA INFANTIL NAN SOJA 400G","UNID."
"https://pncp.gov.br/api/pncp/v1/orgaos/03507415000225/compras/2023/155/itens",462115,"17664","ACITRETINA 25MG CÁPSULA.","CÁP"
"https://pncp.gov.br/api/pncp/v1/orgaos/18602052000101/compras/2023/40/itens",3451673,"14456","ACEBROFILINA 5 MG/ML - FRASCO DE 120 ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/01987787000190/compras/2023/1/itens",2,"14456","acebrofilina 50 mg/5 ml - xarope -120 ml","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/25063892000109/compras/2022/3/itens",8,"5400","CENÁRIO: LUNAR GIGANTE, PEÇA EM FORMATO DE MEIA LUA PRODUZIDA EM METALON 30X30, 20X20 E 15X15, MEDINDO 3X2X0,40 (ALTURA/COMPRIMENTO/LARGURA), COM PROTEÇÃO ANTICORROSIVA RESISTENTE A EXPOSIÇÃO ÀS INTEMPÉRIES. PINTURA ESMALTE SINTÉTICO NA COR CINZA DOURADA: TODAS AS PEÇAS DEVERÃO SER LIXADAS E PINTADAS. CONTENDO MAGUEIRA DE LEDS BLINDADO, CORDÃO DE LED, TENSÃO 220V COM ACABAMENTO DO BANCO EM ZINCO . ABRAÇADEIRA 200X4,8MM NA COR BRANCA OU TRANSPARENTE, LARGURA DE 4,8MM, COMPRIMENTO DE 200MM , ESPESSURA DE 1,3MM, TENSÃO DE RUPTURA DE 22,0 KGF, TEMPERATURA DO AMBIENTE DE TRABALHO DE -20ºC A +80ºC, TIPO DE NYLON DE 6.6. INSTALAÇÃO ELÉTRICA SERÁ POR CONTA DA CONTRATADA.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/45787678000102/compras/2024/245/itens",3,"17807","CLORIDRATO DE LIDOCAÍNA 2% COM VASOCONSTRITOR EPINEFRINA 1:100.000: ANESTÉSICO INJETÁVEL LOCAL, COM CADA ML CONTENDO 20MG DE CLORIDRATO DE LIDOCAÍNA (36MG/CARPULE), 10 MICROGRAMAS DE EPINEFRINA PURA (18MG/CARPULE), TAMBÉM CONHECIDA COMO ADRENALINA, INSENTO DE METILPARABENO, ENVASADO EM TUBETES DE VIDRO COM 1,8ML E ÊMBOLOS SILICONIZADOS. CADA TUBETES DEVERÁ ESTAR ENVOLVIDOS POR ADESIVOS DE SEGURANÇA, QUE PROTEJA A CAVIDADE ORAL EM CASO DE QUEBRA, O PRODUTO DEVERÁ ESTAR ALOJADO EM BLÍSTERES LACRADOS COM 10 TUBETES CADA; APRESENTAÇÃO: CAIXAS COM 50 TUBETES.","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/83102574000106/compras/2023/210/itens",1185385,"4517","Carbonato de Lítio 300 mg, comprimido, em embalagem primária tipo blister e secundáriacom no máximo 600 comprimidos.","Compr"
"https://pncp.gov.br/api/pncp/v1/orgaos/14060602000149/compras/2024/121/itens",10004,"8812","BR0268125 LEVOTIROXINA SÓDICA, DOSAGEM: 100 MCG, COMPRIMIDO","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/45781184000102/compras/2024/39/itens",9,"7656","Flunitrazepam 2mg - Comprimido","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/10465644000109/compras/2023/87/itens",10,"10216","OMEPRAZOL 20 MG C/28CP","CX"
"https://pncp.gov.br/api/pncp/v1/orgaos/94706132000187/compras/2023/16/itens",2,"2259","ÁLCOOL ETÍLICO HIDRATADO (70º INPM)","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/02056729000105/compras/2023/271/itens",8,"1289","REAGENTE ANTI B - SORO MONOCLONAL ANTI B MURINOS DE CLASSE IGM, REAGENTE AMARELO, COM CONTA GOTAS EM FRASCO DE 10 ML
","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/04214419000105/compras/2024/63/itens",5,"8428","Insulina Glargina 100UI/ml, solução 
injetável de uso subcutâneo. Refil com 
3ml. Similar à marca Sanofi Medley.","Refil"
