numeroItem,descricao,materialOuServico,materialOuServicoNome,valorUnitarioEstimado,valorTotal,quantidade,unidadeMedida,orcamentoSigiloso,itemCategoriaId,itemCategoriaNome,patrimonio,codigoRegistroImobiliario,criterioJulgamentoId,criterioJulgamentoNome,situacaoCompraItem,situacaoCompraItemNome,tipoBeneficio,tipoBeneficioNome,incentivoProdutivoBasico,dataInclusao,dataAtualizacao,temResultado,imagem,aplicabilidadeMargemPreferenciaNormal,aplicabilidadeMargemPreferenciaAdicional,percentualMargemPreferenciaNormal,percentualMargemPreferenciaAdicional,ncmNbsCodigo,ncmNbsDescricao,catalogo,categoriaItemCatalogo,catalogoCodigoItem,informacaoComplementar,endpoint,status_code,clean_descricao,codigo_pdm,endpoint_resultado,endpoint_contratacao
9,ALCOOL ETÍLICO HIDRATADO 70° INPM - 1 LITRO.,M,Material,8.68,4860.8,560,UN,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,1,Participação exclusiva para ME/EPP,FALSE,2024-11-18T19:35:31Z,2024-11-18T19:35:31Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/87613634000106/compras/2024/128/itens,200,alcool etilico hidratado ° inpm litro,2259,https://pncp.gov.br/api/pncp/v1/orgaos/87613634000106/compras/2024/128/itens/9/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/87613634000106/compras/2024/128
3,"ALTEPLASE 50mg/50mL INJETÁVEL - CADA mL DA SOLUÇÃO RECONSTITUÍDA CONTÉM 1mg DE ALTEPLASE E OS EXCIPIENTES ARGININA, ÁCIDO FOSFÓRICO, POLISSORBATO 80 E ÁGUA P/ INJETÁVEIS; EMBALAGEM C/ 50mL DILUENTE E CÂNULA DE TRANSFERÊNCIA;  VALIDADE MÍNIMA DE 12 MESES DA DATA DE ENTREGA.",M,Material,2611.4533,313374.3999,120,Caixa,FALSE,3,Não se aplica,nao_se_aplica,nao_se_aplica,1,Menor preço,1,Em andamento,4,Sem benefício,FALSE,2024-10-30T09:00:20Z,2024-10-30T09:00:20Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162/itens,200,alteplase mg ml injetavel cada ml da solucao reconstituida contem mg de alteplase e os excipientes arginina acido fosforico polissorbato e agua p injetaveis embalagem c ml diluente e canula de transferencia validade minima de meses da data de entrega,2365,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162
2,NIVOLUMABE 40MG OPDIVO SOL INJ CT 1 FA VD INC X 10 ML,M,Material,3460.93,48453.02,14,FRASCO,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,4,Sem benefício,FALSE,2024-10-10T10:13:00Z,2024-10-10T10:13:07Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/03173317000118/compras/2024/208/itens,200,nivolumabe mg opdivo sol inj ct fa vd inc x ml,19399,https://pncp.gov.br/api/pncp/v1/orgaos/03173317000118/compras/2024/208/itens/2/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/03173317000118/compras/2024/208
3,Metilprednisolona,M,Material,12.21,36630,3000,Frasco-Ampola,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,FALSE,2024-10-16T07:06:15Z,2024-12-02T15:05:56Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/8251/itens,200,metilprednisolona,9699,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/8251/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/8251
3,RISPERIDONA 2MG CX COM 30CPR,M,Material,19.9,796,40,UNIDADE,FALSE,3,Não se aplica,nao se aplica,nao se aplica,7,Não se aplica,1,Em andamento,5,Não se aplica,FALSE,2024-12-03T15:10:24Z,2024-12-03T15:10:24Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/22980999000115/compras/2024/167/itens,200,risperidona mg cx com cpr,11759,https://pncp.gov.br/api/pncp/v1/orgaos/22980999000115/compras/2024/167/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/22980999000115/compras/2024/167
3,Metiltionínio Cloreto,M,Material,0,0,200,"Ampola 5,00 ML",TRUE,3,Não se aplica,NA,NA,1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,FALSE,2024-08-23T09:11:36Z,2024-10-23T11:05:47Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/5741/itens,200,metiltioninio cloreto,3182,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/5741/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/5741
1,"Dieta Enteral aspecto físico: pó, uso: enteral e/ou oral, características: normocalórica, normoproteica, fonte de proteína: ptn isol.sj.e/ou casei.e/ou sr.lte e/ou isol.sr.lt, fonte de carboidrato: malto.e/ou sacarose e/ou xarope glicose, fonte de lipídios: óleos veg.e/ou tcm e/ou lec.soja, componentes adicionais: vit.,min. e fibras, características adicionais: isento glúten, c/ ou s/ lactose, sabor: c/sabor",M,Material,0.24,153600,640000,Grama,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,2,Homologado,5,Não se aplica,FALSE,2024-08-07T16:58:09Z,2024-08-07T17:01:09Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/4997/itens,200,dieta enteral aspecto fisico po uso enteral e ou oral caracteristicas normocalorica normoproteica fonte de proteina ptn isol sj e ou casei e ou sr lte e ou isol sr lt fonte de carboidrato malto e ou sacarose e ou xarope glicose fonte de lipidios oleos veg e ou tcm e ou lec soja componentes adicionais vit min e fibras caracteristicas adicionais isento gluten c ou s lactose sabor c sabor,30049,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/4997/itens/1/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46374500000194/compras/2024/4997
2,"DIESEL COMUM S500USO AUTOMOTIVO APRESENTAÇÃO COM BIODIESEL, CONCENTRAÇÃO DE ENXOFRE 500 MG/KG",M,Material,6.38,510400,80000,L,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,4,Sem benefício,FALSE,2024-08-30T14:59:20Z,2024-09-12T14:16:07Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/18137935000180/compras/2024/87/itens,200,diesel comum suso automotivo apresentacao com biodiesel concentracao de enxofre mg kg,7243,https://pncp.gov.br/api/pncp/v1/orgaos/18137935000180/compras/2024/87/itens/2/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/18137935000180/compras/2024/87
8,Linagliptina,M,Material,8.1767,23548.89,2880,Comprimido,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-08-30T07:48:03Z,2024-10-11T11:58:06Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/08241739000105/compras/2024/772/itens,200,linagliptina,1652,https://pncp.gov.br/api/pncp/v1/orgaos/08241739000105/compras/2024/772/itens/8/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/08241739000105/compras/2024/772
1,Álcool Etílico,M,Material,1.5,115200,76800,"Frasco 100,00 ML",FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-08-30T07:52:46Z,2024-09-19T10:02:13Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/12474705000120/compras/2024/186/itens,200,alcool etilico,2259,https://pncp.gov.br/api/pncp/v1/orgaos/12474705000120/compras/2024/186/itens/1/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/12474705000120/compras/2024/186
3,BUDESONIDA DOSAGEM: 64MCG CATMAT 452914,M,Material,20.24,2428.8,120,SUPENSÃO SPRAY,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,1,Participação exclusiva para ME/EPP,FALSE,2024-08-27T08:47:38Z,2024-08-27T08:47:38Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/12257765000190/compras/2024/12/itens,200,budesonida dosagem mcg catmat,3946,https://pncp.gov.br/api/pncp/v1/orgaos/12257765000190/compras/2024/12/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/12257765000190/compras/2024/12
10,"SORO GLICOSE 5% (SOLUÇÃO DE GLICOSE)  - ESPECIFICAÇÃO CONFORME TERMO DE REFERÊNCIA ANEXO AO EDITAL
Cota Referente ao item 9.",M,Material,0,0,1000,UNIDADE (UN.),TRUE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,3,Cota reservada para ME/EPP,FALSE,2024-11-12T13:26:30Z,2024-11-12T13:26:30Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/581/itens,200,soro glicose solucao de glicose especificacao conforme termo de referencia anexo ao edital cota referente ao item,1289,https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/581/itens/10/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/18659334000137/compras/2024/581
9,DICLOFENACO SÓDICO 50MG,M,Material,0.11,27500,250000,COMPRIMIDO,FALSE,3,Não se aplica,null,null,1,Menor preço,1,Em andamento,5,Não se aplica,FALSE,2024-08-28T15:46:31Z,2024-08-28T15:46:31Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/13830336000123/compras/2024/107/itens,200,diclofenaco sodico mg,6171,https://pncp.gov.br/api/pncp/v1/orgaos/13830336000123/compras/2024/107/itens/9/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/13830336000123/compras/2024/107
4,AGULHA PARA CANETA DE INSULINA,M,Material,0.45,9000,20000,UNIDADE,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,5,Não se aplica,FALSE,2024-08-30T10:10:25Z,2024-08-30T10:10:25Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46137477000114/compras/2024/58/itens,200,agulha para caneta de insulina,8428,https://pncp.gov.br/api/pncp/v1/orgaos/46137477000114/compras/2024/58/itens/4/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46137477000114/compras/2024/58
2,Suplemento Nutricional componentes: cobre e zinco,M,Material,199.99,1199.94,6,Grama,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,2,Homologado,5,Não se aplica,FALSE,2024-10-23T10:22:22Z,2024-10-23T10:25:22Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/12198693000158/compras/2024/116/itens,200,suplemento nutricional componentes cobre e zinco,5400,https://pncp.gov.br/api/pncp/v1/orgaos/12198693000158/compras/2024/116/itens/2/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/12198693000158/compras/2024/116
2,ADENOSINA 6mg/2mL INJETÁVEL,M,Material,15.9594,9575.6796,600,Ampola,FALSE,3,Não se aplica,nao_se_aplica,nao_se_aplica,1,Menor preço,1,Em andamento,1,Participação exclusiva para ME/EPP,FALSE,2024-10-30T09:00:20Z,2024-10-30T09:00:20Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162/itens,200,adenosina mg ml injetavel,2100,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162/itens/2/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/162
2,Vacina quádrupla felina,M,Material,79.3,2379,30,FRA,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,4,Sem benefício,FALSE,2024-12-10T09:49:53Z,2024-12-18T14:48:11Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""https://pncp.gov.br/api/pncp/v1/orgaos/46341038000129/compras/2024/2145/itens"",200",vacina quadrupla felina,15458,NA/2/resultados,NA
1256955,"COLECALCIFEROL, (Vit D3) 200 UI/gotas, solucao oral, 20 mL",M,Material,23.33,466.6,20,Un,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,2,Homologado,4,Sem benefício,FALSE,2024-08-20T11:53:32Z,2024-09-23T14:21:14Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4393/itens,200,colecalciferol vit d ui gotas solucao oral ml,1631,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4393/itens/1256955/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4393
4700011,ETOMIDATO- INJETAVEL,M,Material,27.39,82170,3000,UNIDADE,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,4,Sem benefício,FALSE,2024-08-28T09:23:46Z,2024-12-23T08:57:55Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/18602060000140/compras/2024/94/itens,200,etomidato injetavel,7232,https://pncp.gov.br/api/pncp/v1/orgaos/18602060000140/compras/2024/94/itens/4700011/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/18602060000140/compras/2024/94
10,Permetrina,M,Material,3.33,43290,13000,"Frasco 60,00 ML",FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-12-02T07:13:44Z,2024-12-27T17:23:33Z,TRUE,0,FALSE,FALSE,NA,NA,30049021,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/96291141000180/compras/2024/7344/itens,200,permetrina,10676,https://pncp.gov.br/api/pncp/v1/orgaos/96291141000180/compras/2024/7344/itens/10/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/96291141000180/compras/2024/7344
9,Ácido tranexâmico,M,Material,5.19,519,100,"Ampola 5,00 ML",FALSE,3,Não se aplica,NA,NA,1,Menor preço,5,Fracassado,1,Participação exclusiva para ME/EPP,FALSE,2024-11-05T07:21:11Z,2024-12-06T14:37:48Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/20181/itens,200,acido tranexamico,2032,https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/20181/itens/9/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/20181
3,"(3182959) - NIMESULIDA - CONCENTRACAO/DOSAGEM 100 MG,FORMA FARMACEUTICA COMPRIMIDO,VIA DE ADMINISTRACAO ORAL",M,Material,0.3,450,1500,COMP,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,1,Em andamento,4,Sem benefício,FALSE,2024-08-15T09:59:47Z,2024-08-15T09:59:47Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/10572048000128/compras/2024/666/itens,200,nimesulida concentracao dosagem mg forma farmaceutica comprimido via de administracao oral,10083,https://pncp.gov.br/api/pncp/v1/orgaos/10572048000128/compras/2024/666/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/10572048000128/compras/2024/666
7,Extrato Medicinal,M,Material,217.63,217.63,1,Comprimido,FALSE,3,Não se aplica,NA,NA,1,Menor preço,4,Deserto,1,Participação exclusiva para ME/EPP,FALSE,2024-08-27T15:16:28Z,2024-11-19T10:59:27Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2024/10837/itens,200,extrato medicinal,18455,https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2024/10837/itens/7/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2024/10837
6,HIDROSMINA 200MG CAPS EM GEL DURA (REFERENCIA: VENULA),M,Material,1.3675,164.1,120,CÁPSULA,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,4,Sem benefício,FALSE,2024-11-26T19:40:31Z,2024-11-26T19:40:32Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46634564000187/compras/2024/1394/itens,200,hidrosmina mg caps em gel dura referencia venula,19533,https://pncp.gov.br/api/pncp/v1/orgaos/46634564000187/compras/2024/1394/itens/6/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46634564000187/compras/2024/1394
9,"HIDRATANTE DE USO COSMETICO - APLICACAO: PES E MAOS; PRINCIPIO ATIVO: UREIA + ACIDO GLICOLICO; FORMULACAO: ATIVOS HIDRATANTES, UMECTANTES E ESFOLIANTES",M,Material,11.4,342,30,FRASCO,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,1,Participação exclusiva para ME/EPP,FALSE,2024-09-09T11:20:32Z,2024-09-23T10:45:40Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/17319831000123/compras/2024/4/itens,200,hidratante de uso cosmetico aplicacao pes e maos principio ativo ureia + acido glicolico formulacao ativos hidratantes umectantes e esfoliantes,19111,https://pncp.gov.br/api/pncp/v1/orgaos/17319831000123/compras/2024/4/itens/9/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/17319831000123/compras/2024/4
4,Raloxifeno cloridrato,M,Material,3.48,1566,450,Comprimido,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-11-06T07:00:51Z,2024-12-16T11:43:03Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/22452/itens,200,raloxifeno cloridrato,13911,https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/22452/itens/4/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/22452
1105000,"CURATIVO, de colageno (90%), com alginato de calcio e/ou sodio (10%), esteril, descartavel",M,Material,167.85,4028.4,24,Un,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,2,Homologado,4,Sem benefício,FALSE,2024-08-20T12:06:40Z,2024-09-23T14:32:38Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4699/itens,200,curativo de colageno com alginato de calcio e ou sodio esteril descartavel,2563,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4699/itens/1105000/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/05816630000152/compras/2024/4699
10,Atropina Sulfato,M,Material,2.8,15260,5450,"Ampola 1,00 ML",FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-11-27T07:07:09Z,2025-01-22T12:46:21Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/78640489000153/compras/2024/781/itens,200,atropina sulfato,355,https://pncp.gov.br/api/pncp/v1/orgaos/78640489000153/compras/2024/781/itens/10/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/78640489000153/compras/2024/781
3,"ACESSÓRIO BOMBA INSULINA, TRANSMISSOR, MONITORIZAÇÃO CONTÍNUA DE GLICOSE (BOMBA DE INFUSÃO DE INSULINA SISTEMA MINIMED 780G ¿ MMT-1896BP",M,Material,18520,55560,3,PÇ,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,1,Em andamento,5,Não se aplica,FALSE,2024-08-05T09:55:39Z,2024-08-05T09:55:39Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46522959000198/compras/2024/55/itens,200,acessorio bomba insulina transmissor monitorizacao continua de glicose bomba de infusao de insulina sistema minimed g mmt bp,8428,https://pncp.gov.br/api/pncp/v1/orgaos/46522959000198/compras/2024/55/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46522959000198/compras/2024/55
4,GLICLAZIDA 60MG - LIBERAÇÃO PROLONGADA,M,Material,2.78,333.6,120,COMPRIMIDO,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-08-06T10:40:35Z,2024-08-09T16:04:11Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/44494136000170/compras/2024/273/itens,200,gliclazida mg liberacao prolongada,19517,https://pncp.gov.br/api/pncp/v1/orgaos/44494136000170/compras/2024/273/itens/4/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/44494136000170/compras/2024/273
2,LEITOR PARA MONITORAMENTO DE GLICOSE,M,Material,413.25,413.25,1,UN,FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-11-06T11:12:33Z,2024-11-06T11:13:23Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46363933000144/compras/2024/907/itens,200,leitor para monitoramento de glicose,8007,https://pncp.gov.br/api/pncp/v1/orgaos/46363933000144/compras/2024/907/itens/2/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46363933000144/compras/2024/907
1,"Ração Camundongo componentes: milho integral, farelo de soja, farelo de trigo,, apresentação: peletizada de forma cilíndrica, componentes vitamínicos: vitamina a, d3, b1, b11, b12, b6 e e, aplicação: ratos e camundongos de biotério, características adicionais: papel multifolheado contendo saco plástico para au",M,Material,200,28000,140,Saco 20 KG,FALSE,3,Não se aplica,NA,NA,7,Não se aplica,2,Homologado,5,Não se aplica,FALSE,2024-10-21T17:07:04Z,2024-10-21T17:10:05Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/48031918000124/compras/2024/3225/itens,200,racao camundongo componentes milho integral farelo de soja farelo de trigo apresentacao peletizada de forma cilindrica componentes vitaminicos vitamina a d b b b b e e aplicacao ratos e camundongos de bioterio caracteristicas adicionais papel multifolheado contendo saco plastico para au,19967,https://pncp.gov.br/api/pncp/v1/orgaos/48031918000124/compras/2024/3225/itens/1/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/48031918000124/compras/2024/3225
6,Ácido valpróico,M,Material,0.3695,249412.5,675000,Comprimido,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,5,Não se aplica,FALSE,2024-10-29T07:36:55Z,2024-10-29T07:36:55Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/75771477000170/compras/2024/535/itens,200,acido valproico,2036,https://pncp.gov.br/api/pncp/v1/orgaos/75771477000170/compras/2024/535/itens/6/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/75771477000170/compras/2024/535
7,ACETILCISTEINA 600 MG,M,Material,24.47,48.94,2,CX,FALSE,3,Não se aplica,false,false,1,Menor preço,2,Homologado,4,Sem benefício,FALSE,2024-10-17T15:23:36Z,2024-10-17T15:23:49Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/3604/itens,200,acetilcisteina mg,1824,https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/3604/itens/7/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/3604
3,Carboplatina,M,Material,102.142,234926.6,2300,Frasco-Ampola,FALSE,3,Não se aplica,NA,NA,1,Menor preço,5,Fracassado,5,Não se aplica,FALSE,2024-09-03T07:37:47Z,2024-10-17T15:06:07Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/08761124000100/compras/2024/843/itens,200,carboplatina,4520,https://pncp.gov.br/api/pncp/v1/orgaos/08761124000100/compras/2024/843/itens/3/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/08761124000100/compras/2024/843
2,Clorexidina Digluconato,M,Material,26.725,453737,16978,"Frasco 1000,00 ML",FALSE,3,Não se aplica,NA,NA,1,Menor preço,2,Homologado,5,Não se aplica,FALSE,2024-12-23T07:04:35Z,2025-01-21T14:22:27Z,TRUE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""https://pncp.gov.br/api/pncp/v1/orgaos/00394700000108/compras/2024/469/itens"",200",clorexidina digluconato,17357,NA/2/resultados,NA
80001,"CEMIPLIMABE 350 mg, solucao para diluicao, para infusao, frasco ampola 7 ml. A embalagem deve apresentar a frase: venda proibida pelo comercio. O fornecedor deve apresentar bula, registro do produto na ANVISA e certificado de boas pratica de fabricação- CBPF em conformidade com as resoluções da ANVISA em vigência. Em caso do fabricante fora do MERCOSUL, apresentar documento do país de origem traduzido por tradutor oficial. Unidade de fornecimento: frasco-ampola. Obs.: Exclusivo para atendimento de determinação judicial.",M,Material,36672.53,220035.18,6,23,FALSE,3,Não se aplica,NA,NA,1,Menor preço,1,Em andamento,1,Participação exclusiva para ME/EPP,FALSE,2024-11-18T18:30:35Z,2025-01-14T23:03:58Z,FALSE,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,https://pncp.gov.br/api/pncp/v1/orgaos/13937032000160/compras/2024/2180/itens,200,cemiplimabe mg solucao para diluicao para infusao frasco ampola ml a embalagem deve apresentar a frase venda proibida pelo comercio o fornecedor deve apresentar bula registro do produto na anvisa e certificado de boas pratica de fabricacao cbpf em conformidade com as resolucoes da anvisa em vigencia em caso do fabricante fora do mercosul apresentar documento do pais de origem traduzido por tradutor oficial unidade de fornecimento frasco ampola obs exclusivo para atendimento de determinacao judicial,19809,https://pncp.gov.br/api/pncp/v1/orgaos/13937032000160/compras/2024/2180/itens/80001/resultados,https://pncp.gov.br/api/pncp/v1/orgaos/13937032000160/compras/2024/2180
