"codigo_grupo","nome_grupo","codigo_classe","nome_classe","codigo_pdm","nome_pdm","codigo_br","nome_item","desc_item","item_suspenso","item_ativo","desc_item_ativo","item_sustentavel","desc_item_sustentavel"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4719","Cefadroxila","271981","Cefadroxila, Dosagem:100 MG/ML, Apresentação:Suspensão Oral","271981 - Cefadroxila, Dosagem:100 MG/ML, Apresentação:Suspensão Oral",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4719","Cefadroxila","271982","Cefadroxila, Dosagem:500 MG","271982 - Cefadroxila, Dosagem:500 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4719","Cefadroxila","271983","Cefadroxila, Dosagem:1 G","271983 - Cefadroxila, Dosagem:1 G",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4732","Cefuroxima","271986","Cefuroxima, Dosagem:25 MG/ML, Indicação:Suspensão Oral","271986 - Cefuroxima, Dosagem:25 MG/ML, Indicação:Suspensão Oral",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4732","Cefuroxima","271988","Cefuroxima, Dosagem:250 MG","271988 - Cefuroxima, Dosagem:250 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4732","Cefuroxima","271989","Cefuroxima, Dosagem:500 MG","271989 - Cefuroxima, Dosagem:500 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","13934","Celecoxibe","271992","Celecoxibe, Dosagem:100 MG","271992 - Celecoxibe, Dosagem:100 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5058","Citicolina","272005","Citicolina, Dosagem:500mg","272005 - Citicolina, Dosagem:500mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5066","Tamoxifeno Citrato","272022","Tamoxifeno Citrato, Dosagem:10 MG","272022 - Tamoxifeno Citrato, Dosagem:10 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5066","Tamoxifeno Citrato","272023","Tamoxifeno Citrato, Dosagem:20 MG","272023 - Tamoxifeno Citrato, Dosagem:20 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","16631","Bamifilina Cloridrato","272027","Bamifilina Cloridrato, Dosagem:600 MG","272027 - Bamifilina Cloridrato, Dosagem:600 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","16631","Bamifilina Cloridrato","272028","Bamifilina Cloridrato, Dosagem:300 MG","272028 - Bamifilina Cloridrato, Dosagem:300 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5086","Clomipramina","272041","Clomipramina, Dosagem:75 MG, Apresentação:Liberação Lenta","272041 - Clomipramina, Dosagem:75 MG, Apresentação:Liberação Lenta",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5156","Clonidina Cloridrato","272042","Clonidina Cloridrato, Concentração:0,2 MG","272042 - Clonidina Cloridrato, Concentração:0,2 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5156","Clonidina Cloridrato","272043","Clonidina Cloridrato, Concentração:0,1 MG","272043 - Clonidina Cloridrato, Concentração:0,1 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5156","Clonidina Cloridrato","272044","Clonidina Cloridrato, Concentração:0,15 MG","272044 - Clonidina Cloridrato, Concentração:0,15 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5090","Clopidogrel","272045","Clopidogrel, Dosagem:75 MG","272045 - Clopidogrel, Dosagem:75 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5099","Clordiazepóxido","272049","Clordiazepóxido, Composição:25mg","272049 - Clordiazepóxido, Composição:25mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5099","Clordiazepóxido","272050","Clordiazepóxido, Composição:10mg","272050 - Clordiazepóxido, Composição:10mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5099","Clordiazepóxido","272052","Clordiazepóxido, Princípio Ativo:Associado Com Amitriptilina, Composição:5mg + 12,5mg","272052 - Clordiazepóxido, Princípio Ativo:Associado Com Amitriptilina, Composição:5mg + 12,5mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","17684","Sevelamer","272083","Sevelamer, Princípio Ativo:Cloridrato, Dosagem:800 MG","272083 - Sevelamer, Princípio Ativo:Cloridrato, Dosagem:800 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","12314","Sulfadiazina","272088","Sulfadiazina, Princípio Ativo:De Prata Associada Com Nitrato De Cério, Dosagem:1% + 0,4%, Indicação:Creme","272088 - Sulfadiazina, Princípio Ativo:De Prata Associada Com Nitrato De Cério, Dosagem:1% + 0,4%, Indicação:Creme",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","12314","Sulfadiazina","272089","Sulfadiazina, Princípio Ativo:De Prata, Dosagem:1%, Indicação:Creme","272089 - Sulfadiazina, Princípio Ativo:De Prata, Dosagem:1%, Indicação:Creme",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","13470","Vitaminas Do Complexo B","272091","Vitaminas Do Complexo B, Composição Básica:Vitaminas: B1,B2,B6,B12 E Pp, Uso:Solução Injetável","272091 - Vitaminas Do Complexo B, Composição Básica:Vitaminas: B1,B2,B6,B12 E Pp, Uso:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","13470","Vitaminas Do Complexo B","272092","Vitaminas Do Complexo B, Composição Básica:Vitaminas: B1,B2,B6,B12 E Pp, Uso:Solução Oral - Gotas","272092 - Vitaminas Do Complexo B, Composição Básica:Vitaminas: B1,B2,B6,B12 E Pp, Uso:Solução Oral - Gotas",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","13470","Vitaminas Do Complexo B","272093","Vitaminas Do Complexo B, Composição Básica:B1 - 5 Mg, B2 - 2mg, B6 - 2mg, B5 - 3mg, Pp - 20mg","272093 - Vitaminas Do Complexo B, Composição Básica:B1 - 5 Mg, B2 - 2mg, B6 - 2mg, B5 - 3mg, Pp - 20mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","13494","Zidovudina","272094","Zidovudina, Composição:Associada Com Lamivudina, Concentração:300mg + 150mg","272094 - Zidovudina, Composição:Associada Com Lamivudina, Concentração:300mg + 150mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5254","Tramadol Cloridrato","272122","Tramadol Cloridrato, Dosagem:100 MG, Uso:Uso Retal","272122 - Tramadol Cloridrato, Dosagem:100 MG, Uso:Uso Retal",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","12632","Tenoxicam","272126","Tenoxicam, Dosagem:20 MG, Tipo Uso:Uso Retal","272126 - Tenoxicam, Dosagem:20 MG, Tipo Uso:Uso Retal",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","12350","Quinina","272131","Quinina, Apresentação:Sal Sulfato, Concentração:500 MG","272131 - Quinina, Apresentação:Sal Sulfato, Concentração:500 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","4987","Ciclopentolato","272134","Ciclopentolato, Concentração:1%, Aplicação:Solução Oftálmica","272134 - Ciclopentolato, Concentração:1%, Aplicação:Solução Oftálmica",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","3504","Benzocaína","272148","Benzocaína, Apresentação:Associada Com Cetilpiridínio, Concentração:4mg + 0,5mg/Ml, Uso:Aerossol","272148 - Benzocaína, Apresentação:Associada Com Cetilpiridínio, Concentração:4mg + 0,5mg/Ml, Uso:Aerossol",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","3504","Benzocaína","272150","Benzocaína, Apresentação:Associada Com Benzoxiquina,Cl. Benzetônio E Mentol, Concentração:4,5% + 1,2% + 0,1% + 0,5%, Uso:Aerossol","272150 - Benzocaína, Apresentação:Associada Com Benzoxiquina,Cl. Benzetônio E Mentol, Concentração:4,5% + 1,2% + 0,1% + 0,5%, Uso:Aerossol",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","15365","Ciclobenzaprina Cloridrato","272166","Ciclobenzaprina Cloridrato, Dosagem:5 MG","272166 - Ciclobenzaprina Cloridrato, Dosagem:5 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5138","Benzidamina Cloridrato","272172","Benzidamina Cloridrato, Dosagem:50 Mg","272172 - Benzidamina Cloridrato, Dosagem:50 Mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5138","Benzidamina Cloridrato","272173","Benzidamina Cloridrato, Dosagem:3mg","272173 - Benzidamina Cloridrato, Dosagem:3mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5138","Benzidamina Cloridrato","272174","Benzidamina Cloridrato, Dosagem:30mg/Ml, Apresentação:Solução Oral - Gotas","272174 - Benzidamina Cloridrato, Dosagem:30mg/Ml, Apresentação:Solução Oral - Gotas",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5138","Benzidamina Cloridrato","272175","Benzidamina Cloridrato, Dosagem:1,5mg/Ml, Apresentação:Aerossol","272175 - Benzidamina Cloridrato, Dosagem:1,5mg/Ml, Apresentação:Aerossol",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5138","Benzidamina Cloridrato","272176","Benzidamina Cloridrato, Dosagem:1,5mg/Ml, Apresentação:Colutório","272176 - Benzidamina Cloridrato, Dosagem:1,5mg/Ml, Apresentação:Colutório",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5154","Clobutinol Cloridrato","272178","Clobutinol Cloridrato, Dosagem:4 MG/ML, Apresentação:Xarope","272178 - Clobutinol Cloridrato, Dosagem:4 MG/ML, Apresentação:Xarope",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5154","Clobutinol Cloridrato","272179","Clobutinol Cloridrato, Dosagem:60 MG/ML, Apresentação:Solução Oral - Gotas","272179 - Clobutinol Cloridrato, Dosagem:60 MG/ML, Apresentação:Solução Oral - Gotas",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5166","Dobutamina Cloridrato","272190","Dobutamina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável","272190 - Dobutamina Cloridrato, Dosagem:25 MG/ML, Apresentação:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5172","Esmolol Cloridrato","272193","Esmolol Cloridrato, Dosagem:250 MG/ML, Indicação:Injetável","272193 - Esmolol Cloridrato, Dosagem:250 MG/ML, Indicação:Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5172","Esmolol Cloridrato","272194","Esmolol Cloridrato, Dosagem:10 MG/ML, Indicação:Injetável","272194 - Esmolol Cloridrato, Dosagem:10 MG/ML, Indicação:Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5174","Etilefrina Cloridrato","272198","Etilefrina Cloridrato, Composição:10mg/Ml, Apresentação:Injetável","272198 - Etilefrina Cloridrato, Composição:10mg/Ml, Apresentação:Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5174","Etilefrina Cloridrato","272200","Etilefrina Cloridrato, Composição:5mg","272200 - Etilefrina Cloridrato, Composição:5mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5174","Etilefrina Cloridrato","272201","Etilefrina Cloridrato, Composição:7,5mg/Ml, Apresentação:Solução Oral - Gotas","272201 - Etilefrina Cloridrato, Composição:7,5mg/Ml, Apresentação:Solução Oral - Gotas",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5162","Difenidramina Cloridrato","272215","Difenidramina Cloridrato, Composição:Associada Com Citrato De Sódio E Cloreto De Amônio, Concentração:5mg + 10mg + 50mg","272215 - Difenidramina Cloridrato, Composição:Associada Com Citrato De Sódio E Cloreto De Amônio, Concentração:5mg + 10mg + 50mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5162","Difenidramina Cloridrato","272216","Difenidramina Cloridrato, Composição:Associada Com Citrato De Sódio E Cloreto De Amônio, Concentração:2,5mg + 11,25mg + 25mg/Ml, Uso:Xarope","272216 - Difenidramina Cloridrato, Composição:Associada Com Citrato De Sódio E Cloreto De Amônio, Concentração:2,5mg + 11,25mg + 25mg/Ml, Uso:Xarope",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5162","Difenidramina Cloridrato","272217","Difenidramina Cloridrato, Concentração:50mg/Ml, Uso:Solução Injetável","272217 - Difenidramina Cloridrato, Concentração:50mg/Ml, Uso:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5162","Difenidramina Cloridrato","272218","Difenidramina Cloridrato, Composição:Com Paracetamol, Pseudoefedrina E Dropropizina, Concentração:3mg + 50mg + 3mg + 3mg/Ml, Uso:Xarope","272218 - Difenidramina Cloridrato, Composição:Com Paracetamol, Pseudoefedrina E Dropropizina, Concentração:3mg + 50mg + 3mg + 3mg/Ml, Uso:Xarope",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","14505","Femproporex Cloridrato","272220","Femproporex Cloridrato, Dosagem:25 Mg","272220 - Femproporex Cloridrato, Dosagem:25 Mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","16303","Lercanidipino","272229","Lercanidipino, Dosagem:10 MG","272229 - Lercanidipino, Dosagem:10 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","15103","Levobunolol Cloridrato","272234","Levobunolol Cloridrato, Composição:5mg/Ml, Apresentação:Solução Oftálmica","272234 - Levobunolol Cloridrato, Composição:5mg/Ml, Apresentação:Solução Oftálmica",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5191","Lisozima","272302","Lisozima, Concentração:20mg/G, Uso:Pomada","272302 - Lisozima, Concentração:20mg/G, Uso:Pomada",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","15893","Metilfenidato Cloridrato","272320","Metilfenidato Cloridrato, Dosagem:10 MG","272320 - Metilfenidato Cloridrato, Dosagem:10 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5218","Naloxona Cloridrato","272326","Naloxona Cloridrato, Dosagem:0,4 MG/ML, Apresentação:Solução Injetável","272326 - Naloxona Cloridrato, Dosagem:0,4 MG/ML, Apresentação:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5222","Oxibutinina Cloridrato","272327","Oxibutinina Cloridrato, Dosagem:5 MG","272327 - Oxibutinina Cloridrato, Dosagem:5 MG",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5222","Oxibutinina Cloridrato","272328","Oxibutinina Cloridrato, Dosagem:1 MG/ML, Tipo Medicamento:Xarope","272328 - Oxibutinina Cloridrato, Dosagem:1 MG/ML, Tipo Medicamento:Xarope",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","5226","Petidina Cloridrato","272329","Petidina Cloridrato, Dosagem:50 MG/ML, Apresentação:Solução Injetável","272329 - Petidina Cloridrato, Dosagem:50 MG/ML, Apresentação:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","16186","Piperidolato Cloridrato","272330","Piperidolato Cloridrato, Composição:Associado Com Hesperidina E Ácido Ascórbico, Concentração:100mg + 50mg + 50mg","272330 - Piperidolato Cloridrato, Composição:Associado Com Hesperidina E Ácido Ascórbico, Concentração:100mg + 50mg + 50mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","6213","Dimenidrinato","272331","Dimenidrinato, Dosagem:100 Mg","272331 - Dimenidrinato, Dosagem:100 Mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","6213","Dimenidrinato","272333","Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 10mg","272333 - Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 10mg",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","6213","Dimenidrinato","272334","Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 50mg/Ml, Tipo Medicamento:Solução Injetável","272334 - Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:50mg + 50mg/Ml, Tipo Medicamento:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","6213","Dimenidrinato","272335","Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:25mg + 5mg/Ml, Tipo Medicamento:Solução Oral - Gotas","272335 - Dimenidrinato, Apresentação:Associado Com Piridoxina Cloridrato, Dosagem:25mg + 5mg/Ml, Tipo Medicamento:Solução Oral - Gotas",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
"65","EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO","6505","DROGAS E MEDICAMENTOS","6213","Dimenidrinato","272336","Dimenidrinato, Apresentação:Associado Com Piridoxina + Glicose + Frutose, Dosagem:3mg + 5mg + 100mg + 100mg/Ml, Tipo Medicamento:Solução Injetável","272336 - Dimenidrinato, Apresentação:Associado Com Piridoxina + Glicose + Frutose, Dosagem:3mg + 5mg + 100mg + 100mg/Ml, Tipo Medicamento:Solução Injetável",FALSE,TRUE,"Ativo",FALSE,"NÃO SUSTENTAVEL"
