codigo_pdm,nome_pdm,codigo_br,nome_item
18455,Extrato Medicinal,295298,"295298 - Extrato Medicinal, Princípio Ativo:Mentha Crispa, Composição:(Het. De Flavonóide + Ácido Rosmarínico), Concentração:46,07 Mg + 6,05 MG/ML, Forma Farmacêutica:Solução Oral - Gotas"
18455,Extrato Medicinal,292774,"292774 - Extrato Medicinal, Princípio Ativo:Peumus Boldus,Rhamnus Purshiana E Rheum P. Linné, Composição:Composição: Boldina,Emodina E Comp.Antraquinônicos, Concentração:0,01 Mg + 0,3 Mg + 0,34 MG/ML, Forma Farmacêutica:Solução Oral"
18455,Extrato Medicinal,435745,"435745 - Extrato Medicinal, Princípio Ativo:Amora (Morus Nigra L.), Concentração:500 MG"
18455,Extrato Medicinal,434945,"434945 - Extrato Medicinal, Princípio Ativo:Trifolium Pratense L., Concentração:100 MG"
18455,Extrato Medicinal,434115,"434115 - Extrato Medicinal, Princípio Ativo:Mororó (Bauhinia Ungulata L.), Concentração:20%, Forma Farmacêutica:Tintura, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,434051,"434051 - Extrato Medicinal, Princípio Ativo:Aroeira (Schinus Molle L.), Concentração:7%, Forma Farmacêutica:Creme Vaginal, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,434050,"434050 - Extrato Medicinal, Princípio Ativo:Malva Santa (Plectranthus Barbatus), Concentração:20%, Forma Farmacêutica:Tintura, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,434045,"434045 - Extrato Medicinal, Princípio Ativo:Confrei ( Symphitum Sp L.), Concentração:5%, Forma Farmacêutica:Pomada, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,433975,"433975 - Extrato Medicinal, Princípio Ativo:Chambá (Justicia Pectoralis.), Concentração:50 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,433788,"433788 - Extrato Medicinal, Princípio Ativo:Tribulus Terrestris L., Concentração:94 MG"
18455,Extrato Medicinal,432781,"432781 - Extrato Medicinal, Composição:Extrato Seco De Valeriana Officinalis, Concentração:225,75 MG"
18455,Extrato Medicinal,432740,"432740 - Extrato Medicinal, Princípio Ativo:Oryza Sativa, Concentração:600 MG"
18455,Extrato Medicinal,432573,"432573 - Extrato Medicinal, Princípio Ativo:Cassia Angustifolia (Sene), Concentração:50 MG"
18455,Extrato Medicinal,432197,"432197 - Extrato Medicinal, Princípio Ativo:Glycine Max (L.) Merril, Concentração:125 MG"
18455,Extrato Medicinal,429327,"429327 - Extrato Medicinal, Princípio Ativo:Kava-Kava, Concentração:20 MG, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,429325,"429325 - Extrato Medicinal, Princípio Ativo:Alcachofra (Cynara Scolymus L.), Concentração:250 MG, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,429303,"429303 - Extrato Medicinal, Princípio Ativo:Alcachofra (Cynara Scolymus L.), Concentração:1,5 Ml/ MG, Forma Farmacêutica:Tintura"
18455,Extrato Medicinal,428952,"428952 - Extrato Medicinal, Composição:Brosimum Gaudichaudii Trécul., Concentração:400 MG"
18455,Extrato Medicinal,426931,"426931 - Extrato Medicinal, Princípio Ativo:Cassia Angustifolia L., Tamarindus Indica, Composição:Cassia Fistula E Coriandrum Sativum, Concentrações:240 Mg, 11,7 Mg, 11,7 Mg, 5,4 Mg"
18455,Extrato Medicinal,426759,"426759 - Extrato Medicinal, Princípio Ativo:Cassia Angustifolia L., Tamarindus Indica, Composição:Cassia Fistula E Coriandrum Sativum, Outros Componentes:Glycyrrhiza Glabra L, Forma Farmacêutica:Gel"
18455,Extrato Medicinal,424076,"424076 - Extrato Medicinal, Princípio Ativo:Passiflora Incarnata, Concentração:857 MG"
18455,Extrato Medicinal,416444,"416444 - Extrato Medicinal, Princípio Ativo:Tribulus Terrestris L., Concentração:250 MG"
18455,Extrato Medicinal,415504,"415504 - Extrato Medicinal, Princípio Ativo:Ext.Fluido Allii Cepae,Heparina Sódica E Alantoína, Concentração:100 Mg + 50 Ui + 10 MG/G, Forma Farmacêutica:Gel"
18455,Extrato Medicinal,407036,"407036 - Extrato Medicinal, Composição:Valeriana Officinalis L. E Humulus Lupulus L., Concentração:250 Mg + 60 MG"
18455,Extrato Medicinal,406003,"406003 - Extrato Medicinal, Princípio Ativo:Kava-Kava, Concentração:234 MG"
18455,Extrato Medicinal,404511,"404511 - Extrato Medicinal, Princípio Ativo:Echinacea Purpurea Moench, Concentração:40 MG/ML, Forma Farmacêutica:Xarope"
18455,Extrato Medicinal,401579,"401579 - Extrato Medicinal, Composição:Brosimum Gaudichaudii Trécul., Concentração:200 MG/G, Forma Farmacêutica:Pomada"
18455,Extrato Medicinal,401578,"401578 - Extrato Medicinal, Composição:Brosimum Gaudichaudii Trécul., Concentração:200 MG/ML, Forma Farmacêutica:Solução Tópica"
18455,Extrato Medicinal,398578,"398578 - Extrato Medicinal, Composição:Plantago Ovata E Senna Alexandrina, Concentração:(520 Mg/G + 22 Mg/G) + 99,45 Mg/ G, Forma Farmacêutica:Granulado Simples"
18455,Extrato Medicinal,397698,"397698 - Extrato Medicinal, Composição:Passiflora Incarnata, Concentração:0,525 Ml/ ML, Forma Farmacêutica:Solução Oral - Gotas"
18455,Extrato Medicinal,395948,"395948 - Extrato Medicinal, Princípio Ativo:Extrato Aquoso De Aroeira, Composição:Schinus Terebinthifolius Raddi, Concentração:100 MG/G, Forma Farmacêutica:Pomada, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,395835,"395835 - Extrato Medicinal, Princípio Ativo:Petasites Hybridus (L.) Gaertn., B. Mey. Et Scherb, Concentração:17,8 A 40 MG"
18455,Extrato Medicinal,384265,"384265 - Extrato Medicinal, Princípio Ativo:Ginseng (Panax Ginseng) Associado A Isoflavona, Composição:Vitaminas: D, E, E Carbonato De Cálcio, Concentração:40 Mg + 60 Mg + 400 Ui + 300 Mg + 300 MG, Característica Adicional:Formulação Especialmente Manipulada"
18455,Extrato Medicinal,382223,"382223 - Extrato Medicinal, Composição:Extrato Seco De Harpagophitum Procumbens, Concentração:400 MG"
18455,Extrato Medicinal,368704,"368704 - Extrato Medicinal, Princípio Ativo:Vitis Vinifera L., Concentração:150 MG"
18455,Extrato Medicinal,340142,"340142 - Extrato Medicinal, Composição:Chlorella, Concentração:500 MG"
18455,Extrato Medicinal,307190,"307190 - Extrato Medicinal, Princípio Ativo:Alcatrão Do Lenho De Pinus Palustris, Composição:Associado Com Alcatrão Mineral E Óleo De Cade, Concentração:3 Mg + 3 Mg + 3 MG/G, Forma Farmacêutica:Shampoo"
18455,Extrato Medicinal,307189,"307189 - Extrato Medicinal, Princípio Ativo:Alcatrão Do Lenho De Pinus Palustris, Composição:Associado Com Alcatrão Mineral E Óleo De Cade, Concentração:3 Mg + 3 Mg + 3 MG/G, Forma Farmacêutica:Sabonete"
18455,Extrato Medicinal,305631,"305631 - Extrato Medicinal, Princípio Ativo:Cimicífuga Racemosa, Concentração:100 MG"
18455,Extrato Medicinal,305628,"305628 - Extrato Medicinal, Princípio Ativo:Cimicífuga Racemosa, Concentração:160 MG"
18455,Extrato Medicinal,305416,"305416 - Extrato Medicinal, Princípio Ativo:Ginkgo Biloba, Concentração:40 MG/ML, Forma Farmacêutica:Solução Oral - Gotas"
18455,Extrato Medicinal,305273,"305273 - Extrato Medicinal, Princípio Ativo:Cimicífuga Racemosa, Concentração:80 MG"
18455,Extrato Medicinal,305239,"305239 - Extrato Medicinal, Princípio Ativo:Kava-Kava, Concentração:50 MG"
18455,Extrato Medicinal,305222,"305222 - Extrato Medicinal, Princípio Ativo:Hypericum Perforatum, Concentração:250 MG"
18455,Extrato Medicinal,295297,"295297 - Extrato Medicinal, Princípio Ativo:Mentha Crispa, Composição:(Het. De Flavonóide + Ácido Rosmarínico), Concentração:18,43 Mg + 2,42 MG/ML, Forma Farmacêutica:Xarope"
18455,Extrato Medicinal,295296,"295296 - Extrato Medicinal, Princípio Ativo:Arnica Nacional (Senecio Brasiliensis Less), Concentração:20%, Forma Farmacêutica:Extrato Fluido"
18455,Extrato Medicinal,295294,"295294 - Extrato Medicinal, Princípio Ativo:Confrei ( Symphitum Sp L.), Concentração:50%, Forma Farmacêutica:Extrato Fluido"
18455,Extrato Medicinal,295293,"295293 - Extrato Medicinal, Princípio Ativo:Assa Peixe (Vernonia Polyanthes/V.Ferruginea Less), Concentração:50%, Forma Farmacêutica:Extrato Fluido"
18455,Extrato Medicinal,292775,"292775 - Extrato Medicinal, Princípio Ativo:Peumus Boldus,Rhamnus Purshiana E Rheum P. Linné, Composição:Composição: Boldina,Emodina E Comp.Antraquinônicos, Concentração:0,005 Mg + 0,15 Mg + 0,17 MG/ML, Forma Farmacêutica:Solução Oral"
18455,Extrato Medicinal,292773,"292773 - Extrato Medicinal, Princípio Ativo:Peumus Boldus,Rhamnus Purshiana E Rheum P. Linné, Composição:Composição: Boldina,Emodina E Comp.Antraquinônicos, Concentração:0,05 Mg + 1,30 Mg + 1,70 MG"
18497,Iloprosta,294881,"294881 - Iloprosta, Concentração:10 MCG/ML, Forma Farmacêutica:Solução P/ Nebulização"
18500,Glicerofosfato De Sódio,295266,"295266 - Glicerofosfato De Sódio, Concentração:216 MG/ML, Forma Farmacêutica:Solução Injetável"
18501,Nutrição Parenteral,457164,"457164 - Nutrição Parenteral, Composição:Sol. Aminoácidos E Glicose, Concentração:10% + 50%, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,457162,"457162 - Nutrição Parenteral, Composição:Sol. Aminoácidos S/ Glutamina, S/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Glicose, Vitaminas E Selênio, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,457161,"457161 - Nutrição Parenteral, Composição:Sol. Aminoácidos S/ Glutamina, C/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Glicose, Vitaminas E Selênio, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,423130,"423130 - Nutrição Parenteral, Composição:Aminoácidos Em Solução Fisiológica, Componentes:L-Arginina + L-Lisina, Concentração:2,5% + 2,5%, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,295270,"295270 - Nutrição Parenteral, Composição:Sol. Aminoácidos S/ Glutamina, S/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Vitaminas, Heparina E Insulina, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,295269,"295269 - Nutrição Parenteral, Composição:Sol. Aminoácidos S/ Glutamina, C/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Vitaminas, Heparina E Insulina, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,295268,"295268 - Nutrição Parenteral, Composição:Sol. Aminoácidos C/ Glutamina, S/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Vitaminas, Heparina E Insulina, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18501,Nutrição Parenteral,295267,"295267 - Nutrição Parenteral, Composição:Sol. Aminoácidos C/ Glutamina, C/Emulsão Lipídica, Componentes:Podendo Ou Não Ter Adição De: Íons Ca,Na,K,Cl,P,Mg, Outros Componentes:Oligoelementos, Vitaminas, Heparina E Insulina, Concentração:Componentes Em Concentrações E Volumes Variados, Forma Farmacêutica:Preparação Injetável Especialmente Manipulada"
18503,Trastuzumabe,482292,"482292 - Trastuzumabe, Composição:Deruxtecana, Concentração:100 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,482179,"482179 - Trastuzumabe, Concentração:100 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,466032,"466032 - Trastuzumabe, Concentração:420 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,440665,"440665 - Trastuzumabe, Concentração:120 MG/ML, Forma Farmacêutica:Solução Injetável"
18503,Trastuzumabe,432784,"432784 - Trastuzumabe, Composição:Pertuzumabe, Concentração:440 Mg, 420 MG, Forma Farmacêutica:Pó Liofilo Injetável, Característica Adicional:Em Frascos Separados"
18503,Trastuzumabe,430403,"430403 - Trastuzumabe, Composição:Entansina, Concentração:100 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,430402,"430402 - Trastuzumabe, Composição:Entansina, Concentração:160 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,295303,"295303 - Trastuzumabe, Concentração:150 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18503,Trastuzumabe,295302,"295302 - Trastuzumabe, Concentração:440 MG, Forma Farmacêutica:Pó Liofilo Injetável"
18504,Meclizina,295393,"295393 - Meclizina, Concentração:50 MG"
18504,Meclizina,295391,"295391 - Meclizina, Concentração:25 MG"
18504,Meclizina,295392,"295392 - Meclizina, Concentração:12,5 MG"
18524,Oxibuprocaína,296120,"296120 - Oxibuprocaína, Concentração:4 MG/ML, Forma Farmacêutica:Solução Oftálmica"
18536,Trimebutina Maleato,296657,"296657 - Trimebutina Maleato, Concentração:200 MG"
18540,Olmesartana Medoxomila,607606,"607606 - Olmesartana Medoxomila, Concentração:40 MG, Forma Farmacêutica:Orodispersível"
18540,Olmesartana Medoxomila,607605,"607605 - Olmesartana Medoxomila, Concentração:20 MG, Forma Farmacêutica:Orodispersível"
18540,Olmesartana Medoxomila,603081,"603081 - Olmesartana Medoxomila, Composição:Associada À Hidroclorotiazida E Anlodipino, Concentração:40 Mg + 12,5 Mg + 5 MG"
18540,Olmesartana Medoxomila,603079,"603079 - Olmesartana Medoxomila, Composição:Associada À Hidroclorotiazida E Anlodipino, Concentração:40 Mg + 12,5 Mg + 10 MG"
18540,Olmesartana Medoxomila,603078,"603078 - Olmesartana Medoxomila, Composição:Associada À Hidroclorotiazida E Anlodipino, Concentração:20 Mg + 12,5 Mg + 5 MG"
18540,Olmesartana Medoxomila,486453,"486453 - Olmesartana Medoxomila, Composição:Associada À Hidroclorotiazida E Anlodipino, Concentração:40 Mg + 25 Mg + 10 MG"
18540,Olmesartana Medoxomila,388402,"388402 - Olmesartana Medoxomila, Composição:Associada Com Anlodipino, Concentração:40 Mg + 10 MG"
18540,Olmesartana Medoxomila,388401,"388401 - Olmesartana Medoxomila, Composição:Associada Com Anlodipino, Concentração:40 Mg + 5 MG"
18540,Olmesartana Medoxomila,388399,"388399 - Olmesartana Medoxomila, Composição:Associada Com Anlodipino, Concentração:20 Mg + 5 MG"
18540,Olmesartana Medoxomila,296745,"296745 - Olmesartana Medoxomila, Composição:Associada Com Hidroclorotiazida, Concentração:20 Mg + 12,5 MG"
18540,Olmesartana Medoxomila,296744,"296744 - Olmesartana Medoxomila, Composição:Associada Com Hidroclorotiazida, Concentração:40 Mg + 25 MG"
18540,Olmesartana Medoxomila,296743,"296743 - Olmesartana Medoxomila, Composição:Associada Com Hidroclorotiazida, Concentração:40 Mg + 12,5 MG"
18540,Olmesartana Medoxomila,296742,"296742 - Olmesartana Medoxomila, Concentração:40 MG"
18540,Olmesartana Medoxomila,296741,"296741 - Olmesartana Medoxomila, Concentração:20 MG"
18540,Olmesartana Medoxomila,388400,"388400 - Olmesartana Medoxomila, Composição:Associada Com Anlodipino, Concentração:20 Mg + 10 MG"
18555,Nebivolol,396702,"396702 - Nebivolol, Composição:Sal Cloridrato, Concentração:5 MG"
18571,Bambuterol Cloridrato,298574,"298574 - Bambuterol Cloridrato, Concentração:1 MG/ML, Forma Farmacêutica:Solução Oral"
18572,Pinavério Brometo,298582,"298582 - Pinavério Brometo, Concentração:100 MG"
18572,Pinavério Brometo,395608,"395608 - Pinavério Brometo, Concentração:50 MG"
18589,Crizotinibe,440265,"440265 - Crizotinibe, Concentração*:200 MG"
18589,Crizotinibe,432637,"432637 - Crizotinibe, Concentração*:250 MG"
18591,Mentol,300244,"300244 - Mentol, Composição:Associado À Cânfora E Óleo Eucalyptus Citriodora, Concentração:28,2 Mg + 52,6 Mg + 13,3 MG/G, Forma Farmacêutica:Ungüento"
18613,Fotemustina,301591,"301591 - Fotemustina, Concentração:208 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18614,Sultamicilina,369657,"369657 - Sultamicilina, Composição:Sal Tosilato, Concentração:375 MG"
18614,Sultamicilina,301689,"301689 - Sultamicilina, Composição:Sal Tosilato, Concentração:50 MG/ML, Forma Farmacêutica:Pó P/ Suspensão Oral"
18630,Duloxetina,302443,"302443 - Duloxetina, Concentração:60 MG, Forma Farmacêutica:Microgrânulos De Liberação Lenta"
18630,Duloxetina,302442,"302442 - Duloxetina, Concentração:30 MG, Forma Farmacêutica:Microgrânulos De Liberação Lenta"
18630,Duloxetina,302441,"302441 - Duloxetina, Concentração:20 MG, Forma Farmacêutica:Microgrânulos De Liberação Lenta"
18632,Ganirrelix,448708,"448708 - Ganirrelix, Composição:Acetato, Concentração:0,5 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida"
18634,Podofilina,433913,"433913 - Podofilina, Concentração:30%, Forma Farmacêutica:Solução Hidroalcoólica Tópica, Característica Adicional:Especialmente Manipulada"
18634,Podofilina,433912,"433912 - Podofilina, Concentração:30%, Forma Farmacêutica:Pomada, Característica Adicional:Especialmente Manipulada"
18634,Podofilina,431163,"431163 - Podofilina, Concentração:20%, Forma Farmacêutica:Solução Hidroalcoólica Tópica, Característica Adicional:Especialmente Manipulada"
18634,Podofilina,428258,"428258 - Podofilina, Concentração:10%, Forma Farmacêutica:Solução Hidroalcoólica Tópica, Característica Adicional:Especialmente Manipulada"
18634,Podofilina,415027,"415027 - Podofilina, Concentração:25%, Forma Farmacêutica:Solução Hidroalcoólica Tópica, Característica Adicional:Especialmente Manipulada"
18634,Podofilina,353875,"353875 - Podofilina, Concentração:25%, Forma Farmacêutica:Pomada, Característica Adicional:Especialmente Manipulada"
18635,Ácido Gama-Aminobutírico,638272,"638272 - Ácido Gama-Aminobutírico, Concentração:500 MG"
18635,Ácido Gama-Aminobutírico,302622,"302622 - Ácido Gama-Aminobutírico, Concentração:200 MG/ML, Forma Farmacêutica:Xarope"
18635,Ácido Gama-Aminobutírico,302621,"302621 - Ácido Gama-Aminobutírico, Concentração:250 MG"
18640,Sofosbuvir,629788,"629788 - Sofosbuvir, Composição:Associado Ao Velpatasvir, Concentração: 200 Mg + 50 MG, Forma Farmacêutica:Pó Oral"
18640,Sofosbuvir,477885,"477885 - Sofosbuvir, Composição:Associado Ao Velpatasvir E Voxilaprevir, Concentração:400 Mg + 100 Mg + 100 MG"
18640,Sofosbuvir,449569,"449569 - Sofosbuvir, Composição:Associado Ao Velpatasvir, Concentração:400 Mg + 100 MG"
18640,Sofosbuvir,434251,"434251 - Sofosbuvir, Composição:Associado Ao Ledipasvir, Concentração:400 Mg + 90 MG"
18640,Sofosbuvir,431599,"431599 - Sofosbuvir, Concentração:400 MG"
18641,Glicina,632411,"632411 - Glicina, Composição:L-Glicina, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral, Adicional:Formulação Especialmente Manipulada"
18641,Glicina,303885,"303885 - Glicina, Concentração:15 MG/ML, Forma Farmacêutica:Solução Estéril, Apirogênica"
18647,Timomodulina,304182,"304182 - Timomodulina, Concentração:200 MG/ML, Forma Farmacêutica:Xarope"
18647,Timomodulina,304181,"304181 - Timomodulina, Concentração:80 MG, Forma Farmacêutica:Em Microgrânulos"
18649,Perfluoroctano,304279,"304279 - Perfluoroctano, Aspecto Físico:Líquido, Densidade:Densidade Aproximada Entre 1,6 E 1,8, Esterilidade:Estéril, Características Adicionais:Atóxico, Aplicação:Uso Intra-Ocular"
18631,Flutrimazol,618500,"618500 - Flutrimazol, Concentração:0,01 G/ML, Forma Farmacêutica:Solução Tópica, Característica Adicional:Spray"
18631,Flutrimazol,302446,"302446 - Flutrimazol, Concentração:10 MG/G, Forma Farmacêutica:Creme"
18659,Cinacalcete,304790,"304790 - Cinacalcete, Concentração:60 MG"
18659,Cinacalcete,304788,"304788 - Cinacalcete, Concentração:30 MG"
18659,Cinacalcete,304789,"304789 - Cinacalcete, Concentração:90 MG"
18666,Maprotilina Cloridrato,305484,"305484 - Maprotilina Cloridrato, Concentração:75 MG"
18666,Maprotilina Cloridrato,305483,"305483 - Maprotilina Cloridrato, Concentração:25 MG"
18667,Mebeverina Cloridrato,305487,"305487 - Mebeverina Cloridrato, Concentração:200 MG, Forma Farmacêutica:Liberação Prolongada"
18667,Mebeverina Cloridrato,305486,"305486 - Mebeverina Cloridrato, Concentração:135 MG"
18669,Pioglitazona Cloridrato,305493,"305493 - Pioglitazona Cloridrato, Concentração:15 MG"
18669,Pioglitazona Cloridrato,305492,"305492 - Pioglitazona Cloridrato, Concentração:30 MG"
18669,Pioglitazona Cloridrato,305491,"305491 - Pioglitazona Cloridrato, Concentração:45 MG"
18670,Didrogesterona,305494,"305494 - Didrogesterona, Concentração:10 MG"
18672,Norepinefrina,442584,"442584 - Norepinefrina, Concentração:2 MG/ML, Forma Farmacêutica:Solução Injetável"
18678,Cinchocaína Cloridrato,306444,"306444 - Cinchocaína Cloridrato, Concentração:11 MG/G, Forma Farmacêutica:Pomada"
18683,Bisglicinato De Cálcio,404075,"404075 - Bisglicinato De Cálcio, Concentração:250 MG, Forma Farmacêutica:Pó Oral"
18683,Bisglicinato De Cálcio,393809,"393809 - Bisglicinato De Cálcio, Concentração:500 MG, Forma Farmacêutica:Pó Oral"
18685,Nateglinida,306685,"306685 - Nateglinida, Concentração:120 MG"
18686,Nicergolina,306686,"306686 - Nicergolina, Concentração:30 MG"
18687,Alfuzosina Cloridrato,306687,"306687 - Alfuzosina Cloridrato, Concentração:10 MG"
18689,Oseltamivir Fosfato,412419,"412419 - Oseltamivir Fosfato, Concentraçao:12 MG, Característica Adicional:Formulação Especialmente Manipulada"
18689,Oseltamivir Fosfato,379962,"379962 - Oseltamivir Fosfato, Concentraçao:45 MG"
18689,Oseltamivir Fosfato,379902,"379902 - Oseltamivir Fosfato, Concentraçao:30 MG"
18689,Oseltamivir Fosfato,351704,"351704 - Oseltamivir Fosfato, Concentraçao:12 MG/ML, Forma Farmacêutica:Pó P/ Suspensão Oral"
18689,Oseltamivir Fosfato,306947,"306947 - Oseltamivir Fosfato, Concentração:75 MG"
18689,Oseltamivir Fosfato,412376,"412376 - Oseltamivir Fosfato, Concentraçao:20 MG, Característica Adicional:Formulação Especialmente Manipulada"
18689,Oseltamivir Fosfato,412375,"412375 - Oseltamivir Fosfato, Concentraçao:25 MG, Característica Adicional:Formulação Especialmente Manipulada"
18696,Blinatumomabe,441571,"441571 - Blinatumomabe, Concentração:38,5 MCG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
18702,Coaltar,414661,"414661 - Coaltar, Composição:Associado Ao Ácido Acetilsalicílico, Concentração:50 Mg + 40 MG/ML, Forma Farmacêutica:Xampu, Característica Adicional:Especialmente Manipulado"
18702,Coaltar,395837,"395837 - Coaltar, Composição:Alcatrão De Hulha, Concentração:10 MG/G, Forma Farmacêutica:Pomada, Característica Adicional:Especialmente Manipulado"
18702,Coaltar,395722,"395722 - Coaltar, Composição:Alcatrão De Hulha, Concentração:17,5 MG/G, Forma Farmacêutica:Gel"
18702,Coaltar,332983,"332983 - Coaltar, Composição:Alcatrão De Hulha, Em Vaselina, Concentração:40 MG/ML, Forma Farmacêutica:Solução Oleosa Tópica, Característica Adicional:Especialmente Manipulado"
18702,Coaltar,332984,"332984 - Coaltar, Composição:Alcatrão De Hulha, Concentração:40 MG/ML, Forma Farmacêutica:Shampoo"
18702,Coaltar,308128,"308128 - Coaltar, Composição:Alcatrão De Hulha, Concentração:40 MG/ML, Forma Farmacêutica:Solução Tópica"
18665,Citrato De Potássio,603198,"603198 - Citrato De Potássio, Concentração:15 MEQ, Forma Farmacêutica:Absorção Retardada"
18665,Citrato De Potássio,348371,"348371 - Citrato De Potássio, Composição:Sal Monohidratado, Concentração:1 Meq Ou 108,13 MG/ML, Forma Farmacêutica:Solução Oral, Característica Adicional:Formulação Especialmente Manipulada"
18665,Citrato De Potássio,305450,"305450 - Citrato De Potássio, Concentração:10 Meq, Forma Farmacêutica:Absorção Retardada"
18665,Citrato De Potássio,305449,"305449 - Citrato De Potássio, Concentração:5 Meq, Forma Farmacêutica:Absorção Retardada"
18664,Carmelose Sódica,442392,"442392 - Carmelose Sódica, Composição:Associado Ao Glicerol E Polissorbato 80, Concentração:5 Mg/Ml + 10 Mg/Ml + 5 MG/ML, Forma Farmacêutica:Emulsão Oftálmica"
18664,Carmelose Sódica,395063,"395063 - Carmelose Sódica, Concentração:10 MG/ML, Forma Farmacêutica:Spray Oral"
18664,Carmelose Sódica,383409,"383409 - Carmelose Sódica, Composição:Associada À Glicerina, Concentração:5 + 9 MG/ML, Forma Farmacêutica:Solução Oftálmica"
18664,Carmelose Sódica,305429,"305429 - Carmelose Sódica, Concentração:10 MG/ML, Forma Farmacêutica:Solução Oftálmica"
18664,Carmelose Sódica,305428,"305428 - Carmelose Sódica, Concentração:5 MG/ML, Forma Farmacêutica:Solução Oftálmica"
18682,Peróxido De Benzoíla,608057,"608057 - Peróxido De Benzoíla, Composição:Associado Ao Adapaleno, Concentração:25 Mg/G + 1 MG/G, Forma Farmacêutica:Gel Tópico"
18682,Peróxido De Benzoíla,384537,"384537 - Peróxido De Benzoíla, Concentração:2,5%, Forma Farmacêutica:Gel Tópico"
18682,Peróxido De Benzoíla,366861,"366861 - Peróxido De Benzoíla, Concentração:5%, Forma Farmacêutica:Gel Tópico"
18682,Peróxido De Benzoíla,366860,"366860 - Peróxido De Benzoíla, Concentração:10%, Forma Farmacêutica:Gel Tópico"
18708,Flucitosina,308373,"308373 - Flucitosina, Concentração:500 MG"
18714,Sunitinibe,344564,"344564 - Sunitinibe, Composição:Malato, Concentração:50 MG"
18714,Sunitinibe,344563,"344563 - Sunitinibe, Composição:Malato, Concentração:12,5 MG"
18714,Sunitinibe,344562,"344562 - Sunitinibe, Composição:Malato, Concentração:25 MG"
18716,Omalizumabe,452740,"452740 - Omalizumabe, Concentração:150 MG, Forma Farmacêutica:Injetável"
18716,Omalizumabe,452739,"452739 - Omalizumabe, Concentração:75 MG, Forma Farmacêutica:Injetável"
18727,Laronidase,310761,"310761 - Laronidase, Concentração:0,58 MG/ML, Forma Farmacêutica:Solução Injetável"
18741,Bevacizumabe,311390,"311390 - Bevacizumabe, Concentração:25 MG/ML, Forma Farmaceutica:Solução Injetável"
18755,Erlotinibe,367523,"367523 - Erlotinibe, Concentração:25 MG"
18755,Erlotinibe,312569,"312569 - Erlotinibe, Dosagem:150 MG"
18755,Erlotinibe,312568,"312568 - Erlotinibe, Dosagem:100 MG"
18758,Fluormetolona Acetato,331166,"331166 - Fluormetolona Acetato, Concentração:2,5 MG/ML, Forma Farmacêutica:Suspensão Oftálmica"
