codigo_item,caracteristicas_ocds
352239,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Teniposídeo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
272126,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Uso Retal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tenoxicam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
268533,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tenoxicam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
268532,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tenoxicam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
268531,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tenoxicam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
332183,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Teofilina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""6.67 MG/ML""}]"
285953,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Teofilina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
267416,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Teofilina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
267415,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Teofilina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
465051,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1.5 MG/ML""}]"
269819,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Para Nebulização""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
269818,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG/ML""}]"
269817,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.3 MG/ML""}]"
269816,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
269815,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Terbutalina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.5 MG""}]"
418793,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vemurafenibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""240 MG""}]"
271123,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pomada Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetraciclina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.005""}]"
271120,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Creme Vaginal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetraciclina; Anfotericina B""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG + 12.5 MG/G""}]"
268101,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetraciclina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
267393,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetraciclina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
332894,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetracosactida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG/ML""}]"
332893,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Liberação Gradual""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tetracosactida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
446255,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
402888,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol; Neomicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG + 5 MG/G""}]"
287468,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sabonete""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/G""}]"
268155,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267419,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
267418,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiabendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/G""}]"
444804,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
419608,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
367701,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina; Sal Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
272343,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
272342,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
272341,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiamina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
356453,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tianeptina; Sal Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG""}]"
292030,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tibolona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.5 MG""}]"
292029,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tibolona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1.25 MG""}]"
279118,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ticarcilina; Clavulanato De Potássio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 G + 100 MG""}]"
268864,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ticlopidina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
352708,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Timalfasina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1.6 MG""}]"
477948,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Timolol; Brimonidina, Bimatoprosta""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.005 + 0.0015 + 1e-04""}]"
393733,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Gel Oftálmico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Timolol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.00137""}]"
272582,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Timolol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.0025""}]"
272581,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Timolol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.005""}]"
288275,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Creme Vaginal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tinidazol; Miconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.03 + 0.02""}]"
278257,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tinidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
440573,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Álcool Etílico V V""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001""}]"
411591,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Aquosa""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.04""}]"
410296,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Álcool Etílico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.005""}]"
379726,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Aquosa""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
379548,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.03""}]"
370515,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Tintura""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
364582,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Álcool Etílico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001""}]"
364581,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Álcool Etílico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.02""}]"
364580,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Álcool Etílico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.01""}]"
334737,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Aquosa""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.02""}]"
279286,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05 %""}]"
279285,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.02 %""}]"
279284,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Iodo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.01 %""}]"
329359,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiocolchicosídeo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG/ML""}]"
278259,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiocolchicosídeo""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4 MG""}]"
462485,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Creme Vaginal + Comprimido""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol; O Tinidazol, Secnidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG + 30 MG/G + 1000 Mg""}]"
276867,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Creme Vaginal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol; Tinidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG + 30 MG/G""}]"
276866,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
276865,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/G""}]"
276864,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Unhas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.28""}]"
276863,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/G""}]"
276862,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pomada Vaginal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""65 MG/G""}]"
270424,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tioguanina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
278261,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiopental Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G""}]"
278260,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiopental Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
414879,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tocofersolana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
426892,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tizanidina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4 MG""}]"
276961,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tizanidina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
288276,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tolazolina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
460924,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Para Inalação""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
428966,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Cápsula Pó Para Inalação, Com Inalador""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""inalador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""28 MG""}]"
414657,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Para Inalação""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""75 MG/ML""}]"
389480,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Para Inalação""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""60 MG/ML""}]"
352193,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina; Dexametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 MG + 1 MG/ML""}]"
271582,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pomada Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.003""}]"
271581,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.003""}]"
271578,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
271570,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pomada Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tobramicina; Dexametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.003 + 0.001""}]"
618334,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
438436,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
364796,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""15 MG""}]"
272851,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
272850,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
272849,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Topiramato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
619248,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiossulfato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
438348,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Instilação Estéril""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiossulfato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
328626,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tiossulfato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG/ML""}]"
480137,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 U""}]"
480136,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 U""}]"
480135,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 U""}]"
399408,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 U""}]"
292373,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 U""}]"
292372,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Toxina Botulínica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 U""}]"
367672,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trabectedina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
367671,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trabectedina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG""}]"
626749,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trioxisaleno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
417571,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Trioxisaleno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
433812,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tranilcipromina; Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
635686,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liófilo P/ Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Loncastuximabe Tesirina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
