numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
08778268000160-1-001134/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1134/itens/4/resultados,1,1,Informado,2025-02-05T08:52:32,2025-02-05T08:52:32,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,50.0,9.81,490.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001134/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1134/itens/9/resultados,1,1,Informado,2025-02-05T08:52:52,2025-02-05T08:52:52,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,1000.0,2.04,2040.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001134/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1134/itens/10/resultados,1,1,Informado,2025-02-05T08:52:57,2025-02-05T08:52:57,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,500.0,3.72,1860.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001138/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1138/itens/3/resultados,1,1,Informado,2025-02-05T08:57:08,2025-02-05T08:57:08,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,60.0,14.3,858.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/2/resultados,1,1,Informado,2025-02-05T09:00:46,2025-02-05T09:00:46,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,150.0,10.95,1642.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/3/resultados,1,1,Informado,2025-02-05T09:00:50,2025-02-05T09:00:50,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,100.0,9.81,981.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/7/resultados,1,1,Informado,2025-02-05T09:01:05,2025-02-05T09:01:05,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,600.0,2.05,1230.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/8/resultados,1,1,Informado,2025-02-05T09:01:09,2025-02-05T09:01:09,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,400.0,3.8,1520.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/9/resultados,1,1,Informado,2025-02-05T09:01:13,2025-02-05T09:01:13,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,100.0,2.8,280.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001139/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1139/itens/10/resultados,1,1,Informado,2025-02-05T09:01:18,2025-02-05T09:01:18,34236576000174,SUPREMA DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MEDICO HOSPITALAR LTDA,PJ,1,ME,,,BRA,200.0,2.05,410.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001140/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1140/itens/1/resultados,1,1,Informado,2025-02-05T09:02:03,2025-02-05T09:02:03,51427701000142,HPTL MATERIAL HOSPITALAR LTDA,PJ,1,ME,,,BRA,300.0,4.35,1305.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001140/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1140/itens/5/resultados,1,1,Informado,2025-02-05T09:02:13,2025-02-05T09:02:13,51427701000142,HPTL MATERIAL HOSPITALAR LTDA,PJ,1,ME,,,BRA,300.0,5.1,1530.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001140/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1140/itens/6/resultados,1,1,Informado,2025-02-05T09:02:15,2025-02-05T09:02:15,51427701000142,HPTL MATERIAL HOSPITALAR LTDA,PJ,1,ME,,,BRA,400.0,5.1,2040.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001140/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1140/itens/9/resultados,1,1,Informado,2025-02-05T09:02:23,2025-02-05T09:02:23,51427701000142,HPTL MATERIAL HOSPITALAR LTDA,PJ,1,ME,,,BRA,300.0,0.99,297.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001141/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1141/itens/6/resultados,1,1,Informado,2025-02-05T09:03:47,2025-02-05T09:03:47,51427701000142,HPTL MATERIAL HOSPITALAR LTDA,PJ,1,ME,,,BRA,120.0,7.5,900.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
87613204000186-1-000003/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/87613204000186/compras/2025/3/itens/4/resultados,1,1,Informado,2025-01-29T17:10:00,2025-01-29T17:10:00,19633424000111,PLANALTO COMERCIO E TRANSPORTES DE ALIMENTOS LTDA,PJ,1,ME,,,BRA,600.0,33.0,19800.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87613204000186-1-000003/2025,7,https://pncp.gov.br/api/pncp/v1/orgaos/87613204000186/compras/2025/3/itens/7/resultados,1,1,Informado,2025-01-29T17:10:08,2025-01-29T17:10:08,23893890000103,SUPERMERCADO CAZAROTTO LTDA,PJ,2,EPP,,,BRA,100.0,27.6,2760.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
08778268000160-1-001155/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1155/itens/1/resultados,1,1,Informado,2025-02-18T11:06:10,2025-02-18T11:06:10,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,12.0,11.74,140.88,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
92451038000107-1-000084/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/92451038000107/compras/2024/84/itens/4/resultados,1,1,Informado,2024-09-11T08:40:55,2024-09-11T08:40:55,20086528000132,MARCHMED COMERCIO DE PRODUTOS HOSPITALARES - LTDA,PJ,1,ME,,,BRA,2.0,168.0,336.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
08778268000160-1-000042/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/42/itens/1/resultados,1,1,Informado,2025-02-22T09:04:34,2025-02-22T09:04:34,04307650001298,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA,PJ,3,Demais,,,BRA,1500.0,4.35,6525.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000042/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/42/itens/2/resultados,1,1,Informado,2025-02-22T09:04:37,2025-02-22T09:04:37,08958628000297,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA,PJ,3,Demais,,,BRA,1300.0,5.43,7059.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000043/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/43/itens/1/resultados,1,1,Informado,2025-02-25T09:03:23,2025-02-25T09:03:23,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,16000.0,1.7,27200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000043/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/43/itens/2/resultados,1,1,Informado,2025-02-25T09:03:27,2025-02-25T09:03:27,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,75000.0,0.45,33750.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000044/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/44/itens/1/resultados,1,1,Informado,2025-02-25T09:03:31,2025-02-25T09:03:31,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,16000.0,1.7,27200.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000044/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/44/itens/2/resultados,1,1,Informado,2025-02-25T09:03:35,2025-02-25T09:03:35,03149182000155,CLINUTRI LTDA.,PJ,3,Demais,,,BRA,75000.0,0.45,33750.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/1/resultados,1,1,Informado,2025-02-28T09:04:15,2025-02-28T09:04:15,02977362000162,A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA,PJ,2,EPP,,,BRA,200.0,16.8,3360.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/2/resultados,1,1,Informado,2025-02-28T09:04:19,2025-02-28T09:04:19,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,50.0,5.3,265.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/3/resultados,1,1,Informado,2025-02-28T09:04:23,2025-02-28T09:04:23,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,400.0,0.38,152.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/4/resultados,1,1,Informado,2025-02-28T09:04:27,2025-02-28T09:04:27,08778201000126,DROGAFONTE LTDA,PJ,3,Demais,,,BRA,500.0,0.06,30.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/5/resultados,1,1,Informado,2025-02-28T09:04:31,2025-02-28T09:04:31,06628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,PJ,3,Demais,,,BRA,4000.0,0.72,2880.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/6/resultados,1,1,Informado,2025-02-28T09:04:35,2025-02-28T09:04:35,40787152000109,CIRUFARMA COMERCIAL LTDA,PJ,3,Demais,,,BRA,100.0,31.15,3115.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,8,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/8/resultados,1,1,Informado,2025-02-28T09:04:42,2025-02-28T09:04:42,08778201000126,DROGAFONTE LTDA,PJ,3,Demais,,,BRA,13000.0,1.37,17810.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/9/resultados,1,1,Informado,2025-02-28T09:04:47,2025-02-28T09:04:47,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,1000.0,0.04,40.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-001171/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2024/1171/itens/10/resultados,1,1,Informado,2025-02-28T09:04:51,2025-02-28T09:04:51,40787152000109,CIRUFARMA COMERCIAL LTDA,PJ,3,Demais,,,BRA,300.0,0.09,27.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
